sessionId,eventId,eventStartDate,seriesId,seriesName,seasonYear,sessionType,sessionName,trackId,trackName,country,lapsFloor,lengthMi,milesFloor,confidenceClass,sourceGrain,metricGrain,lapField,semanticNote,sourceRef
session_gb3_2022_1372,event_gb3_2022_r6_silverstone,2022-07-30,series_gb3,GB3 Championship,2022,test,Test Session 1,track_silverstone_gp,Silverstone Circuit,United Kingdom,18,3.66,65.880,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1372
session_gb3_2022_1373,event_gb3_2022_r6_silverstone,2022-07-30,series_gb3,GB3 Championship,2022,test,Test session 2,track_silverstone_gp,Silverstone Circuit,United Kingdom,13,3.66,47.580,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1373
session_gb3_2022_1374,event_gb3_2022_r6_silverstone,2022-07-30,series_gb3,GB3 Championship,2022,test,Test session 3,track_silverstone_gp,Silverstone Circuit,United Kingdom,10,3.66,36.600,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1374
session_gb3_2022_1375,event_gb3_2022_r6_silverstone,2022-07-30,series_gb3,GB3 Championship,2022,qualifying,Qualifying,track_silverstone_gp,Silverstone Circuit,United Kingdom,0,3.66,0.000,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1375
session_gb3_2022_1376,event_gb3_2022_r6_silverstone,2022-07-30,series_gb3,GB3 Championship,2022,race,Race 2,track_silverstone_gp,Silverstone Circuit,United Kingdom,7,3.66,25.620,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_gb3_2022_session_1376
session_gb3_2022_1097,event_gb3_2022_r7_brands_hatch,2022-09-10,series_gb3,GB3 Championship,2022,race,Race 1,track_brands_hatch_gp,Brands Hatch Circuit,United Kingdom,14,2.433,34.062,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_gb3_2022_session_1097
session_gb3_2022_1098,event_gb3_2022_r7_brands_hatch,2022-09-10,series_gb3,GB3 Championship,2022,race,Race 2,track_brands_hatch_gp,Brands Hatch Circuit,United Kingdom,14,2.433,34.062,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_gb3_2022_session_1098
session_gb3_2022_1099,event_gb3_2022_r7_brands_hatch,2022-09-10,series_gb3,GB3 Championship,2022,race,Race 3 ,track_brands_hatch_gp,Brands Hatch Circuit,United Kingdom,10,2.433,24.330,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_gb3_2022_session_1099
session_gb3_2022_1466,event_gb3_2022_r7_brands_hatch,2022-09-10,series_gb3,GB3 Championship,2022,practice,Friday session one,track_brands_hatch_gp,Brands Hatch Circuit,United Kingdom,1,2.433,2.433,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1466
session_gb3_2022_1467,event_gb3_2022_r7_brands_hatch,2022-09-10,series_gb3,GB3 Championship,2022,practice,Friday session two,track_brands_hatch_gp,Brands Hatch Circuit,United Kingdom,18,2.433,43.794,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1467
session_gb3_2022_1468,event_gb3_2022_r7_brands_hatch,2022-09-10,series_gb3,GB3 Championship,2022,practice,Friday session three,track_brands_hatch_gp,Brands Hatch Circuit,United Kingdom,29,2.433,70.557,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1468
session_gb3_2022_1469,event_gb3_2022_r7_brands_hatch,2022-09-10,series_gb3,GB3 Championship,2022,practice,Friday session four,track_brands_hatch_gp,Brands Hatch Circuit,United Kingdom,8,2.433,19.464,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1469
session_gb3_2022_1470,event_gb3_2022_r7_brands_hatch,2022-09-10,series_gb3,GB3 Championship,2022,practice,Practice,track_brands_hatch_gp,Brands Hatch Circuit,United Kingdom,8,2.433,19.464,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1470
session_gb3_2022_1471,event_gb3_2022_r7_brands_hatch,2022-09-10,series_gb3,GB3 Championship,2022,qualifying,Qualifying,track_brands_hatch_gp,Brands Hatch Circuit,United Kingdom,14,2.433,34.062,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1471
session_gb3_2022_1103,event_gb3_2022_r8_donington_park,2022-10-15,series_gb3,GB3 Championship,2022,race,Race 1,track_donington_park_gp,Donington Park,United Kingdom,14,2.498,34.972,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_gb3_2022_session_1103
session_gb3_2022_1104,event_gb3_2022_r8_donington_park,2022-10-15,series_gb3,GB3 Championship,2022,race,Race 2,track_donington_park_gp,Donington Park,United Kingdom,13,2.498,32.474,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_gb3_2022_session_1104
session_gb3_2022_1105,event_gb3_2022_r8_donington_park,2022-10-15,series_gb3,GB3 Championship,2022,race,Race 3 ,track_donington_park_gp,Donington Park,United Kingdom,13,2.498,32.474,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_gb3_2022_session_1105
session_gb3_2022_1485,event_gb3_2022_r8_donington_park,2022-10-15,series_gb3,GB3 Championship,2022,practice,Thursday session one,track_donington_park_gp,Donington Park,United Kingdom,2,2.498,4.996,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1485
session_gb3_2022_1486,event_gb3_2022_r8_donington_park,2022-10-15,series_gb3,GB3 Championship,2022,practice,Thursday session two,track_donington_park_gp,Donington Park,United Kingdom,20,2.498,49.960,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1486
session_gb3_2022_1487,event_gb3_2022_r8_donington_park,2022-10-15,series_gb3,GB3 Championship,2022,practice,Thursday session three,track_donington_park_gp,Donington Park,United Kingdom,16,2.498,39.968,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1487
session_gb3_2022_1488,event_gb3_2022_r8_donington_park,2022-10-15,series_gb3,GB3 Championship,2022,practice,Friday session one,track_donington_park_gp,Donington Park,United Kingdom,15,2.498,37.470,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1488
session_gb3_2022_1489,event_gb3_2022_r8_donington_park,2022-10-15,series_gb3,GB3 Championship,2022,practice,Friday session two,track_donington_park_gp,Donington Park,United Kingdom,23,2.498,57.454,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1489
session_gb3_2022_1490,event_gb3_2022_r8_donington_park,2022-10-15,series_gb3,GB3 Championship,2022,qualifying,Qualifying,track_donington_park_gp,Donington Park,United Kingdom,12,2.498,29.976,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_gb3_2022_session_1490
session_euroformula_2023_01-portimao-qualifying,event_euroformula_2023_r1_portimao,2023-04-29,series_euroformula_open,Euroformula Open,2023,qualifying,Qualifying,track_autodromo_internacional_do_algarve,Autodromo Internacional do Algarve,Portugal,11,2.891,31.801,observed_exact,driver_qualifying_result,driver_physical_session,qualifyingResults.laps,official qualifying classification lap count,source_euroformula_2023_01-portimao-qualifying_pdf
session_euroformula_2023_01-portimao-race-1,event_euroformula_2023_r1_portimao,2023-04-29,series_euroformula_open,Euroformula Open,2023,race,Race 1,track_autodromo_internacional_do_algarve,Autodromo Internacional do Algarve,Portugal,17,2.891,49.147,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_01-portimao-race-1_pdf
session_euroformula_2023_01-portimao-race-2,event_euroformula_2023_r1_portimao,2023-04-29,series_euroformula_open,Euroformula Open,2023,race,Race 2,track_autodromo_internacional_do_algarve,Autodromo Internacional do Algarve,Portugal,18,2.891,52.038,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_01-portimao-race-2_pdf
session_euroformula_2023_01-portimao-race-3,event_euroformula_2023_r1_portimao,2023-04-29,series_euroformula_open,Euroformula Open,2023,race,Race 3,track_autodromo_internacional_do_algarve,Autodromo Internacional do Algarve,Portugal,18,2.891,52.038,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_01-portimao-race-3_pdf
session_euroformula_2023_02-spa_francorchamps-qualifying,event_euroformula_2023_r2_spa_francorchamps,2023-05-27,series_euroformula_open,Euroformula Open,2023,qualifying,Qualifying,track_circuit_de_spa_francorchamps,Circuit de Spa-Francorchamps,Belgium,6,4.352,26.112,observed_exact,driver_qualifying_result,driver_physical_session,qualifyingResults.laps,official qualifying classification lap count,source_euroformula_2023_02-spa_francorchamps-qualifying_pdf
session_euroformula_2023_02-spa_francorchamps-race-1,event_euroformula_2023_r2_spa_francorchamps,2023-05-27,series_euroformula_open,Euroformula Open,2023,race,Race 1,track_circuit_de_spa_francorchamps,Circuit de Spa-Francorchamps,Belgium,13,4.352,56.576,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_02-spa_francorchamps-race-1_pdf
session_euroformula_2023_02-spa_francorchamps-race-2,event_euroformula_2023_r2_spa_francorchamps,2023-05-27,series_euroformula_open,Euroformula Open,2023,race,Race 2,track_circuit_de_spa_francorchamps,Circuit de Spa-Francorchamps,Belgium,13,4.352,56.576,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_02-spa_francorchamps-race-2_pdf
session_euroformula_2023_02-spa_francorchamps-race-3,event_euroformula_2023_r2_spa_francorchamps,2023-05-27,series_euroformula_open,Euroformula Open,2023,race,Race 3,track_circuit_de_spa_francorchamps,Circuit de Spa-Francorchamps,Belgium,9,4.352,39.168,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_02-spa_francorchamps-race-3_pdf
session_euroformula_2023_03-hungaroring-qualifying,event_euroformula_2023_r3_hungaroring,2023-06-17,series_euroformula_open,Euroformula Open,2023,qualifying,Qualifying,track_hungaroring,Hungaroring,Hungary,11,2.722,29.942,observed_exact,driver_qualifying_result,driver_physical_session,qualifyingResults.laps,official qualifying classification lap count,source_euroformula_2023_03-hungaroring-qualifying_pdf
session_euroformula_2023_03-hungaroring-race-1,event_euroformula_2023_r3_hungaroring,2023-06-17,series_euroformula_open,Euroformula Open,2023,race,Race 1,track_hungaroring,Hungaroring,Hungary,17,2.722,46.274,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_03-hungaroring-race-1_pdf
session_euroformula_2023_03-hungaroring-race-2,event_euroformula_2023_r3_hungaroring,2023-06-17,series_euroformula_open,Euroformula Open,2023,race,Race 2,track_hungaroring,Hungaroring,Hungary,17,2.722,46.274,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_03-hungaroring-race-2_pdf
session_euroformula_2023_03-hungaroring-race-3,event_euroformula_2023_r3_hungaroring,2023-06-17,series_euroformula_open,Euroformula Open,2023,race,Race 3,track_hungaroring,Hungaroring,Hungary,17,2.722,46.274,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_03-hungaroring-race-3_pdf
session_euroformula_2023_04-paul_ricard-qualifying,event_euroformula_2023_r4_paul_ricard,2023-07-22,series_euroformula_open,Euroformula Open,2023,qualifying,Qualifying,track_circuit_paul_ricard,Circuit Paul Ricard,France,9,3.63,32.670,observed_exact,driver_qualifying_result,driver_physical_session,qualifyingResults.laps,official qualifying classification lap count,source_euroformula_2023_04-paul_ricard-qualifying_pdf
session_euroformula_2023_04-paul_ricard-race-1,event_euroformula_2023_r4_paul_ricard,2023-07-22,series_euroformula_open,Euroformula Open,2023,race,Race 1,track_circuit_paul_ricard,Circuit Paul Ricard,France,13,3.63,47.190,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_04-paul_ricard-race-1_pdf
session_euroformula_2023_04-paul_ricard-race-2,event_euroformula_2023_r4_paul_ricard,2023-07-22,series_euroformula_open,Euroformula Open,2023,race,Race 2,track_circuit_paul_ricard,Circuit Paul Ricard,France,15,3.63,54.450,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_04-paul_ricard-race-2_pdf
session_euroformula_2023_04-paul_ricard-race-3,event_euroformula_2023_r4_paul_ricard,2023-07-22,series_euroformula_open,Euroformula Open,2023,race,Race 3,track_circuit_paul_ricard,Circuit Paul Ricard,France,15,3.63,54.450,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_04-paul_ricard-race-3_pdf
session_euroformula_2023_05-red_bull_ring-qualifying,event_euroformula_2023_r5_red_bull_ring,2023-09-09,series_euroformula_open,Euroformula Open,2023,qualifying,Qualifying,track_red_bull_ring,Red Bull Ring,Austria,13,2.683,34.879,observed_exact,driver_qualifying_result,driver_physical_session,qualifyingResults.laps,official qualifying classification lap count,source_euroformula_2023_05-red_bull_ring-qualifying_pdf
session_euroformula_2023_05-red_bull_ring-race-1,event_euroformula_2023_r5_red_bull_ring,2023-09-09,series_euroformula_open,Euroformula Open,2023,race,Race 1,track_red_bull_ring,Red Bull Ring,Austria,20,2.683,53.660,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_05-red_bull_ring-race-1_pdf
session_euroformula_2023_05-red_bull_ring-race-2,event_euroformula_2023_r5_red_bull_ring,2023-09-09,series_euroformula_open,Euroformula Open,2023,race,Race 2,track_red_bull_ring,Red Bull Ring,Austria,20,2.683,53.660,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_05-red_bull_ring-race-2_pdf
session_euroformula_2023_05-red_bull_ring-race-3,event_euroformula_2023_r5_red_bull_ring,2023-09-09,series_euroformula_open,Euroformula Open,2023,race,Race 3,track_red_bull_ring,Red Bull Ring,Austria,20,2.683,53.660,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_05-red_bull_ring-race-3_pdf
session_euroformula_2023_06-monza-qualifying,event_euroformula_2023_r6_monza,2023-09-23,series_euroformula_open,Euroformula Open,2023,qualifying,Qualifying,track_autodromo_nazionale_monza,Autodromo Nazionale Monza,Italy,10,3.6,36.000,observed_exact,driver_qualifying_result,driver_physical_session,qualifyingResults.laps,official qualifying classification lap count,source_euroformula_2023_06-monza-qualifying_pdf
session_euroformula_2023_06-monza-race-1,event_euroformula_2023_r6_monza,2023-09-23,series_euroformula_open,Euroformula Open,2023,race,Race 1,track_autodromo_nazionale_monza,Autodromo Nazionale Monza,Italy,8,3.6,28.800,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_06-monza-race-1_pdf
session_euroformula_2023_06-monza-race-2,event_euroformula_2023_r6_monza,2023-09-23,series_euroformula_open,Euroformula Open,2023,race,Race 2,track_autodromo_nazionale_monza,Autodromo Nazionale Monza,Italy,9,3.6,32.400,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_06-monza-race-2_pdf
session_euroformula_2023_06-monza-race-3,event_euroformula_2023_r6_monza,2023-09-23,series_euroformula_open,Euroformula Open,2023,race,Race 3,track_autodromo_nazionale_monza,Autodromo Nazionale Monza,Italy,16,3.6,57.600,observed_exact,driver,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_euroformula_2023_06-monza-race-3_pdf
session_froc_2024_r4_practice_1,event_froc_2024_r4_euromarque_motorsport_park,2024-02-09,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,practice,Practice 1,track_euromarque_motorsport_park,Euromarque Motorsport Park,New Zealand,,2.069,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r4_practice_1_html_table
session_froc_2024_r4_practice_2,event_froc_2024_r4_euromarque_motorsport_park,2024-02-09,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,practice,Practice 2,track_euromarque_motorsport_park,Euromarque Motorsport Park,New Zealand,,2.069,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r4_practice_2_html_table
session_froc_2024_r4_practice_3,event_froc_2024_r4_euromarque_motorsport_park,2024-02-09,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,practice,Practice 3,track_euromarque_motorsport_park,Euromarque Motorsport Park,New Zealand,,2.069,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r4_practice_3_html_table
session_froc_2024_r4_qualifying_1,event_froc_2024_r4_euromarque_motorsport_park,2024-02-09,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,qualifying,Qualifying 1,track_euromarque_motorsport_park,Euromarque Motorsport Park,New Zealand,,2.069,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r4_qualifying_1_html_table
session_froc_2024_r4_qualifying_2,event_froc_2024_r4_euromarque_motorsport_park,2024-02-09,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,qualifying,Qualifying 2,track_euromarque_motorsport_park,Euromarque Motorsport Park,New Zealand,,2.069,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r4_qualifying_2_html_table
session_froc_2024_r4_race_1,event_froc_2024_r4_euromarque_motorsport_park,2024-02-09,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,race,Race 1,track_euromarque_motorsport_park,Euromarque Motorsport Park,New Zealand,20,2.069,41.380,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_froc_2024_r4_race_1_html_table;source_froc_2024_r4_qualifying_1_toyota_article
session_froc_2024_r4_race_2,event_froc_2024_r4_euromarque_motorsport_park,2024-02-09,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,race,Race 2,track_euromarque_motorsport_park,Euromarque Motorsport Park,New Zealand,20,2.069,41.380,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_froc_2024_r4_race_2_html_table;source_froc_2024_r4_grid_r2_html_table
session_froc_2024_r4_race_3,event_froc_2024_r4_euromarque_motorsport_park,2024-02-09,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,race,Race 3,track_euromarque_motorsport_park,Euromarque Motorsport Park,New Zealand,25,2.069,51.725,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_froc_2024_r4_race_3_html_table;source_froc_2024_r4_grid_r3_html_table
session_froc_2024_r4_test_2,event_froc_2024_r4_euromarque_motorsport_park,2024-02-09,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,test,Test 2,track_euromarque_motorsport_park,Euromarque Motorsport Park,New Zealand,,2.069,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r4_test_2_html_table
session_froc_2024_r5_practice_1,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,practice,Practice 1,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,,2.485,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r5_practice_1_html_table
session_froc_2024_r5_practice_2,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,practice,Practice 2,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,,2.485,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r5_practice_2_html_table
session_froc_2024_r5_practice_3,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,practice,Practice 3,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,,2.485,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r5_practice_3_html_table
session_froc_2024_r5_qualifying_1,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,qualifying,Qualifying 1,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,,2.485,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r5_qualifying_1_html_table
session_froc_2024_r5_qualifying_2,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,qualifying,Qualifying 2,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,,2.485,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r5_qualifying_2_html_table
session_froc_2024_r5_qualifying_3,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,qualifying,Qualifying 3,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,,2.485,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r5_qualifying_3_html_table
session_froc_2024_r5_race_1,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,race,Race 1,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,18,2.485,44.730,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_froc_2024_r5_race_1_html_table;source_froc_2024_r5_highlands_gp_qualifying_format_article
session_froc_2024_r5_race_2,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,race,Race 2,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,18,2.485,44.730,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_froc_2024_r5_race_2_html_table;source_froc_2024_r5_race_2_toyota_article
session_froc_2024_r5_race_3,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,race,Race 3,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,27,2.485,67.095,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_froc_2024_r5_race_3_html_table;source_froc_2024_r5_highlands_gp_qualifying_format_article
session_froc_2024_r5_test_1,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,test,Test 1,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,,2.485,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r5_test_1_html_table
session_froc_2024_r5_test_2,event_froc_2024_r5_highlands_motorsport_park,2024-02-16,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,test,Test 2,track_highlands_motorsport_park,Highlands Motorsport Park,New Zealand,,2.485,,unknown,driver_result,driver_physical_session,,FROC HTML classification omits total completed laps,source_froc_2024_r5_test_2_html_table
session_indy_nxt_2024_6324,event_indy_nxt_2024_5480,2024-03-08,series_indy_nxt,INDY NXT,2024,race,Race,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,31,1.8,55.800,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6324
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024-03-08,series_indy_nxt,INDY NXT,2024,practice,Practice 1,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,17,1.8,30.600,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6328
session_indy_nxt_2024_6329,event_indy_nxt_2024_5480,2024-03-08,series_indy_nxt,INDY NXT,2024,practice,Practice 2,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,31,1.8,55.800,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6329
session_indy_nxt_2024_6346,event_indy_nxt_2024_5480,2024-03-08,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications - Group 2,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,9,1.8,16.200,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6346
session_indy_nxt_2024_6314,event_indy_nxt_2024_5470,2024-04-26,series_indy_nxt,INDY NXT,2024,race,Race,track_barber_motorsports_park,Barber Motorsports Park,United States,35,2.38,83.300,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6314
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024-04-26,series_indy_nxt,INDY NXT,2024,practice,Practice 1,track_barber_motorsports_park,Barber Motorsports Park,United States,24,2.38,57.120,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6354
session_indy_nxt_2024_6355,event_indy_nxt_2024_5470,2024-04-26,series_indy_nxt,INDY NXT,2024,practice,Practice 2,track_barber_motorsports_park,Barber Motorsports Park,United States,26,2.38,61.880,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6355
session_indy_nxt_2024_6357,event_indy_nxt_2024_5470,2024-04-26,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications - Group 2,track_barber_motorsports_park,Barber Motorsports Park,United States,10,2.38,23.800,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6357
session_indy_nxt_2024_6315,event_indy_nxt_2024_5471,2024-05-10,series_indy_nxt,INDY NXT,2024,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,34,2.439,82.926,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6315
session_indy_nxt_2024_6325,event_indy_nxt_2024_5481,2024-05-10,series_indy_nxt,INDY NXT,2024,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,35,2.439,85.365,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6325
session_indy_nxt_2024_6365,event_indy_nxt_2024_5471,2024-05-10,series_indy_nxt,INDY NXT,2024,practice,Practice,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,28,2.439,68.292,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6365
session_indy_nxt_2024_6367,event_indy_nxt_2024_5471,2024-05-10,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications - Race 1 Group 2,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,10,2.439,24.390,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6367
session_indy_nxt_2024_6390,event_indy_nxt_2024_5481,2024-05-10,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications - Race 2 Group 2,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,10,2.439,24.390,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6390
