sessionId,eventId,seasonYear,raceLabel,trackName,trackType,lapNumber,position,previousPosition,positionDelta,netFromLapOne,fieldSizeAtLap,runningPositionPercentile,cautionState,sourceCompleteness,sourceState,sourceHash
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,31,9.0,9.0,0.0,0.0,16,0.4667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,32,9.0,9.0,0.0,0.0,16,0.4667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,33,9.0,9.0,0.0,0.0,16,0.4667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,34,9.0,9.0,0.0,0.0,16,0.4667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,35,9.0,9.0,0.0,0.0,16,0.4667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,36,9.0,9.0,0.0,0.0,16,0.4667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,37,9.0,9.0,0.0,0.0,16,0.4667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,38,9.0,9.0,0.0,0.0,16,0.4667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,39,9.0,9.0,0.0,0.0,16,0.4667,restart_lap,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,40,8.0,9.0,1.0,1.0,16,0.5333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,41,8.0,8.0,0.0,1.0,16,0.5333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,42,8.0,8.0,0.0,1.0,16,0.5333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,43,8.0,8.0,0.0,1.0,16,0.5333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,44,8.0,8.0,0.0,1.0,16,0.5333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,45,8.0,8.0,0.0,1.0,16,0.5333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,46,8.0,8.0,0.0,1.0,16,0.5333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,47,8.0,8.0,0.0,1.0,16,0.5333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,48,8.0,8.0,0.0,1.0,16,0.5333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,49,8.0,8.0,0.0,1.0,15,0.5,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,50,8.0,8.0,0.0,1.0,15,0.5,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,51,8.0,8.0,0.0,1.0,15,0.5,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,52,8.0,8.0,0.0,1.0,15,0.5,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,53,8.0,8.0,0.0,1.0,13,0.4167,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,54,8.0,8.0,0.0,1.0,13,0.4167,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,55,8.0,8.0,0.0,1.0,13,0.4167,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,1,14.0,,,0.0,17,0.1875,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,2,12.0,14.0,2.0,2.0,17,0.3125,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,3,12.0,12.0,0.0,2.0,16,0.2667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,4,12.0,12.0,0.0,2.0,16,0.2667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,5,12.0,12.0,0.0,2.0,16,0.2667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,6,12.0,12.0,0.0,2.0,16,0.2667,restart_lap,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,7,10.0,12.0,2.0,4.0,16,0.4,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,8,9.0,10.0,1.0,5.0,15,0.4286,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,9,9.0,9.0,0.0,5.0,15,0.4286,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,10,9.0,9.0,0.0,5.0,15,0.4286,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,11,9.0,9.0,0.0,5.0,15,0.4286,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,12,9.0,9.0,0.0,5.0,15,0.4286,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,13,9.0,9.0,0.0,5.0,15,0.4286,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,14,9.0,9.0,0.0,5.0,15,0.4286,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,15,9.0,9.0,0.0,5.0,15,0.4286,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,16,9.0,9.0,0.0,5.0,15,0.4286,restart_lap,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,17,10.0,9.0,-1.0,4.0,15,0.3571,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,18,10.0,10.0,0.0,4.0,15,0.3571,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,19,9.0,10.0,1.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,20,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,21,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,22,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,23,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,24,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,25,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,26,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,27,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,28,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,29,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,30,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,31,9.0,9.0,0.0,5.0,15,0.4286,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,32,9.0,9.0,0.0,5.0,14,0.3846,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,33,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,34,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,35,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,36,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,37,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,38,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,39,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,40,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,41,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,42,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,43,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,44,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,45,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,46,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,47,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,48,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,49,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,50,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,51,9.0,9.0,0.0,5.0,13,0.3333,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,52,9.0,9.0,0.0,5.0,12,0.2727,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,53,9.0,9.0,0.0,5.0,12,0.2727,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,54,9.0,9.0,0.0,5.0,12,0.2727,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,55,9.0,9.0,0.0,5.0,12,0.2727,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,56,9.0,9.0,0.0,5.0,12,0.2727,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,57,9.0,9.0,0.0,5.0,12,0.2727,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,58,9.0,9.0,0.0,5.0,12,0.2727,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,59,9.0,9.0,0.0,5.0,12,0.2727,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,60,9.0,9.0,0.0,5.0,12,0.2727,restart_lap,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,61,8.0,9.0,1.0,6.0,12,0.3636,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,62,8.0,8.0,0.0,6.0,12,0.3636,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,63,8.0,8.0,0.0,6.0,12,0.3636,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,64,7.0,8.0,1.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,65,7.0,7.0,0.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
