sessionId,eventId,seasonYear,eventName,trackName,trackType,sessionType,sessionName,lapNumber,sectionName,sectionFamily,sectionType,timeSeconds,speedMph,fieldComparisonCount,fieldRank,fieldPercentile,cleanLapCandidate,sourceState,sourceMetricId,sourceHash
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,9,Turn 4,Turn 4,track_section,6.4706,128.869,9,1,1.0,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,9,Turn 4A,Turn 4A,track_section,1.9962,144.137,9,1,1.0,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,9,Turn 5,Turn 5,track_section,5.5003,101.771,9,1,1.0,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,9,Turn 5A,Turn 5A,track_section,2.6256,132.957,9,4,0.625,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,9,Turn 6,Turn 6,track_section,6.4974,128.548,9,1,1.0,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,9,Turn 7,Turn 7,track_section,2.0134,135.117,9,4,0.625,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,9,Turn 7A,Turn 7A,track_section,1.7659,85.329,9,5,0.5,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,9,Corkscrew,Corkscrew,track_section,6.0349,81.797,9,5,0.5,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,9,Turn 9,Turn 9,track_section,4.2001,128.893,9,5,0.5,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,9,Lap,Lap,lap_total,73.399,109.767,9,1,1.0,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 10,Turn 10,track_section,6.5912,116.787,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 11,Turn 11,track_section,4.4889,62.427,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,FS - PI,FS - PI,pit_or_timing_line,5.0826,115.635,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 1 Entry,Turn 1 Entry,track_section,2.4708,143.218,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 1 Exit,Turn 1 Exit,track_section,3.1469,147.114,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 2,Turn 2,track_section,8.6126,81.936,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 3,Turn 3,track_section,5.95,96.371,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 4,Turn 4,track_section,6.5457,127.391,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 4A,Turn 4A,track_section,1.9814,145.214,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 5,Turn 5,track_section,5.7624,97.142,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 5A,Turn 5A,track_section,2.7157,128.546,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 6,Turn 6,track_section,6.7417,123.889,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 7,Turn 7,track_section,1.9657,138.396,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 7A,Turn 7A,track_section,1.6339,92.222,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Corkscrew,Corkscrew,track_section,6.2477,79.011,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Turn 9,Turn 9,track_section,4.2581,127.138,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,Lap,Lap,lap_total,74.1953,108.589,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024,Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,qualifying,Qualifications - Race 2 Group 2,10,SF to PI,SF to PI,pit_or_timing_line,71.1726,102.398,7,,,yes,official_section_results,metric_indy_nxt_2024_6418_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 10,Turn 10,track_section,8.288,92.877,16,4,0.8,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 11,Turn 11,track_section,5.197,53.921,16,7,0.6,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,FS - PI,FS - PI,pit_or_timing_line,5.1977,113.075,16,3,0.8667,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 1 Entry,Turn 1 Entry,track_section,2.4937,141.902,16,2,0.9333,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 1 Exit,Turn 1 Exit,track_section,3.8157,121.328,16,3,0.8667,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 2,Turn 2,track_section,9.8554,71.603,18,8,0.5882,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 3,Turn 3,track_section,6.6845,85.782,18,9,0.5294,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 4,Turn 4,track_section,7.5461,110.502,18,9,0.5294,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 4A,Turn 4A,track_section,2.2837,125.991,18,1,1.0,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 5,Turn 5,track_section,6.419,87.205,18,8,0.5882,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 5A,Turn 5A,track_section,3.1058,112.4,18,9,0.5294,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 6,Turn 6,track_section,8.0673,103.532,18,17,0.0588,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 7,Turn 7,track_section,2.5878,105.126,18,11,0.4118,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 7A,Turn 7A,track_section,2.1753,69.269,18,10,0.4706,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Corkscrew,Corkscrew,track_section,7.002,70.499,18,12,0.3529,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Turn 9,Turn 9,track_section,4.8489,111.647,19,7,0.6667,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,Lap,Lap,lap_total,85.5679,94.157,19,7,0.6667,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,PO to SF,PO to SF,pit_or_timing_line,98.6375,80.75,16,2,0.9333,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,1,PO to Alt,PO to Alt,pit_or_timing_line,79.9548,79.135,18,5,0.7647,no,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 10,Turn 10,track_section,7.7781,98.966,18,11,0.4118,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 11,Turn 11,track_section,4.8187,58.154,18,7,0.6471,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,FS - PI,FS - PI,pit_or_timing_line,5.1506,114.109,18,5,0.7647,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 1 Entry,Turn 1 Entry,track_section,2.4777,142.819,18,2,0.9412,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 1 Exit,Turn 1 Exit,track_section,3.5914,128.906,18,9,0.5294,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 2,Turn 2,track_section,9.4914,74.349,18,13,0.2941,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 3,Turn 3,track_section,6.5222,87.916,18,15,0.1765,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 4,Turn 4,track_section,7.3872,112.879,18,13,0.2941,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 4A,Turn 4A,track_section,2.2941,125.42,18,8,0.5882,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 5,Turn 5,track_section,6.1227,91.426,18,6,0.7059,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 5A,Turn 5A,track_section,2.7715,125.958,18,7,0.6471,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 6,Turn 6,track_section,7.4232,112.516,18,10,0.4706,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 7,Turn 7,track_section,2.3355,116.482,18,10,0.4706,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 7A,Turn 7A,track_section,2.0633,73.029,18,13,0.2941,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Corkscrew,Corkscrew,track_section,6.7765,72.845,18,13,0.2941,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Turn 9,Turn 9,track_section,4.8311,112.058,19,16,0.1667,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,2,Lap,Lap,lap_total,81.8352,98.452,19,9,0.5556,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,3,Turn 10,Turn 10,track_section,7.6559,100.546,17,14,0.1875,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,3,Turn 11,Turn 11,track_section,4.7721,58.722,17,12,0.3125,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,3,FS - PI,FS - PI,pit_or_timing_line,5.1793,113.476,17,11,0.375,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,3,Turn 1 Entry,Turn 1 Entry,track_section,2.4709,143.212,17,4,0.8125,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,3,Turn 1 Exit,Turn 1 Exit,track_section,3.463,133.685,17,14,0.1875,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025,Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,practice,Practice 1,3,Turn 2,Turn 2,track_section,9.2601,76.206,17,14,0.1875,yes,official_section_results,metric_indy_nxt_2025_6707_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
