sessionId,eventId,seasonYear,eventName,trackName,trackType,sessionType,sessionName,sectionName,sectionType,rank,fieldSize,percentile,time,timeSeconds,speedMph,lapNumber,sourceState,sourceMetricId,sourceHash
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,Turn 4,track_section,12,16,0.2667,00:03.6755,3.6755,159.903,1,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,FS - PI,pit_or_timing_line,12,17,0.3125,00:03.4706,3.4706,166.398,1,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,Turns 1/2,track_section,12,16,0.2667,00:06.2367,6.2367,153.053,1,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,Backstretch,track_section,12,16,0.2667,00:07.0135,7.0135,162.446,1,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,Turns 3/4,track_section,12,16,0.2667,00:07.6684,7.6684,162.799,1,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,T1T to T1,track_section,12,17,0.3125,00:00.4820,0.482,169.745,2,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,T2T to T2,track_section,12,16,0.2667,00:00.5371,0.5371,152.331,0,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,T3T to T3,track_section,13,16,0.2,00:00.4881,0.4881,167.624,1,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,T4T to T4,track_section,13,16,0.2,00:00.5043,0.5043,162.239,1,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,PIC to PI,pit_or_timing_line,4,16,0.8,00:14.5610,14.561,65.133,2,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,PO - SF,pit_or_timing_line,3,16,0.8667,00:29.2519,29.2519,131.39,0,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,SF - PI,pit_or_timing_line,1,16,1.0,00:34.2181,34.2181,114.632,2,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,PO - T2,pit_or_timing_line,2,16,0.9333,00:10.4479,10.4479,84.053,0,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,T3 - PI,pit_or_timing_line,4,16,0.8,00:16.4352,16.4352,75.959,2,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024,OUTFRONT Showdown,World Wide Technology Raceway,oval,qualifying,Qualifications,PO - PI,pit_or_timing_line,1,16,1.0,02:27.3115,147.3115,22.17,2,official_top_section_times,metric_indy_nxt_2024_6481_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Lap,lap_total,14,17,0.1875,01:04.1079,64.1079,110.289,12,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turns 10/11,track_section,9,17,0.5,00:05.6907,5.6907,124.724,11,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turn 12,track_section,4,17,0.8125,00:06.2228,6.2228,102.556,8,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,FS-PI,pit_or_timing_line,6,17,0.6875,00:05.5345,5.5345,143.89,8,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,FS-PO,pit_or_timing_line,10,17,0.4375,00:01.4688,1.4688,159.221,5,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turn 1,track_section,10,17,0.4375,00:04.7519,4.7519,111.486,7,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turn 2,track_section,12,17,0.3125,00:03.0314,3.0314,58.928,14,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turn 3,track_section,11,17,0.375,00:05.5713,5.5713,111.978,9,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turn 4,track_section,14,17,0.1875,00:04.3503,4.3503,102.344,6,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turn 5,track_section,10,17,0.4375,00:04.5944,4.5944,91.712,6,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turn 6,track_section,15,17,0.125,00:07.5492,7.5492,83.994,11,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turn 7,track_section,5,17,0.75,00:04.6496,4.6496,79.479,19,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turn 8,track_section,9,17,0.5,00:03.7831,3.7831,128.863,22,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,Turn 9,track_section,4,17,0.8125,00:06.3876,6.3876,156.909,22,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,I1 to I2,track_section,13,17,0.25,00:07.8545,7.8545,90.191,10,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,I1T to I1,track_section,10,17,0.4375,00:00.5124,0.5124,161.009,5,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,I9T to I9,track_section,4,17,0.8125,00:00.4980,0.498,164.292,22,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,PI to SFP,pit_or_timing_line,13,17,0.25,04:05.2211,245.2211,3.214,17,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,SFP to PO,pit_or_timing_line,11,17,0.375,00:04.4493,4.4493,33.866,20,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,PI to PO,pit_or_timing_line,13,17,0.25,04:09.6864,249.6864,3.76,17,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,PO to SF,pit_or_timing_line,12,17,0.3125,01:11.9981,71.9981,96.101,21,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,SF to PI,pit_or_timing_line,4,17,0.8125,01:00.7749,60.7749,103.235,17,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,PO to I2A,pit_or_timing_line,9,17,0.5,00:09.1145,9.1145,67.176,20,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,I10 to PI,pit_or_timing_line,5,17,0.75,00:08.0801,8.0801,78.982,17,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,PO to PI,pit_or_timing_line,13,17,0.25,03:18.8798,198.8798,30.786,23,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,SF to I5,pit_or_timing_line,13,17,0.25,00:23.9364,23.9364,101.632,6,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,I5 to I9,track_section,13,17,0.25,00:22.5436,22.5436,110.604,19,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 1,I9 to SF,pit_or_timing_line,10,17,0.4375,00:17.5230,17.523,122.371,11,official_top_section_times,metric_indy_nxt_2024_6494_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Lap,lap_total,7,17,0.625,01:02.9461,62.9461,112.325,24,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turns 10/11,track_section,12,17,0.3125,00:05.5469,5.5469,127.958,24,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turn 12,track_section,11,17,0.375,00:06.1797,6.1797,103.271,24,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,FS-PI,pit_or_timing_line,6,17,0.6875,00:05.5651,5.5651,143.099,24,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,FS-PO,pit_or_timing_line,6,18,0.7059,00:01.4819,1.4819,157.813,24,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turn 1,track_section,3,17,0.875,00:04.5124,4.5124,117.404,23,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turn 2,track_section,8,17,0.5625,00:02.9215,2.9215,61.145,23,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turn 3,track_section,6,17,0.6875,00:05.5193,5.5193,113.033,23,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turn 4,track_section,13,17,0.25,00:04.2452,4.2452,104.878,23,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turn 5,track_section,15,17,0.125,00:04.5586,4.5586,92.432,30,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turn 6,track_section,3,17,0.875,00:07.3067,7.3067,86.782,29,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turn 7,track_section,13,17,0.25,00:04.6138,4.6138,80.096,26,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turn 8,track_section,2,17,0.9375,00:03.7538,3.7538,129.869,30,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,Turn 9,track_section,4,17,0.8125,00:06.4094,6.4094,156.375,13,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,I1 to I2,track_section,2,17,0.9375,00:07.4339,7.4339,95.294,23,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,I1T to I1,track_section,5,19,0.7778,00:00.5168,0.5168,159.639,24,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,I9T to I9,track_section,9,18,0.5294,00:00.5003,0.5003,163.536,24,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,PI to SFP,pit_or_timing_line,5,17,0.75,02:31.4291,151.4291,5.205,27,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,SFP to PO,pit_or_timing_line,11,17,0.375,00:04.4613,4.4613,33.775,27,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,PI to PO,pit_or_timing_line,5,17,0.75,02:35.8904,155.8904,6.023,27,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,PO to SF,pit_or_timing_line,6,17,0.6875,01:09.2611,69.2611,99.898,28,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,SF to PI,pit_or_timing_line,7,17,0.625,01:00.1633,60.1633,104.284,31,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,PO to I2A,pit_or_timing_line,8,17,0.5625,00:09.3902,9.3902,65.203,11,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,I10 to PI,pit_or_timing_line,6,17,0.6875,00:08.2562,8.2562,77.297,31,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,PO to PI,pit_or_timing_line,3,17,0.875,04:17.0962,257.0962,23.815,31,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,SF to I5,pit_or_timing_line,5,17,0.75,00:23.3310,23.331,104.27,23,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,I5 to I9,track_section,3,17,0.875,00:22.1419,22.1419,112.61,29,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,practice,Practice 2,I9 to SF,pit_or_timing_line,7,17,0.625,00:17.2917,17.2917,124.008,24,official_top_section_times,metric_indy_nxt_2024_6495_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6513,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,qualifying,Qualifications - Group 2,Lap,lap_total,4,9,0.625,01:02.7034,62.7034,112.759,12,official_top_section_times,metric_indy_nxt_2024_6513_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6513,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,qualifying,Qualifications - Group 2,Turns 10/11,track_section,3,9,0.75,00:05.4073,5.4073,131.261,9,official_top_section_times,metric_indy_nxt_2024_6513_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6513,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,qualifying,Qualifications - Group 2,Turn 12,track_section,3,9,0.75,00:06.1172,6.1172,104.326,4,official_top_section_times,metric_indy_nxt_2024_6513_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6513,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,qualifying,Qualifications - Group 2,FS-PI,pit_or_timing_line,3,9,0.75,00:05.5788,5.5788,142.747,7,official_top_section_times,metric_indy_nxt_2024_6513_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6513,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,qualifying,Qualifications - Group 2,FS-PO,pit_or_timing_line,2,9,0.875,00:01.4858,1.4858,157.399,7,official_top_section_times,metric_indy_nxt_2024_6513_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
session_indy_nxt_2024_6513,event_indy_nxt_2024_5477,2024,Grand Prix of Portland,Portland International Raceway,road,qualifying,Qualifications - Group 2,Turn 1,track_section,6,9,0.375,00:04.5929,4.5929,115.346,11,official_top_section_times,metric_indy_nxt_2024_6513_top_section_times,64c2452b244d1c2ecb1db01df0735b1a0f631db0d4e74397ed7fa3a89b845978
