sessionId,restartIndex,restartLap,driverId,driverName,carNumber,isBryce,isTeammate,baselinePosition,endPosition,net,sourceHash
session_indy_nxt_2026_6757,3,82,driver_james_roe,James Roe,8,false,true,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,3,82,driver_bryce_aron,Bryce Aron,9,true,false,7,8,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,3,82,driver_colin_kaminsky,Colin Kaminsky,57,false,false,16,18,-2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,9,8,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_jacob_abel,Jacob Abel,48,false,false,10,9,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_jm_correa,JM Correa,68,false,false,3,2,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_carson_etter,Carson Etter,11,false,true,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_max_garcia,Max Garcia,12,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_nicolas_stati,Nicolas Stati,15,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_salvador_de_alba,Salvador de Alba,17,false,false,19,19,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_matteo_nannini,Matteo Nannini,20,false,false,20,20,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_nikita_johnson,Nikita Johnson,21,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_lochie_hughes,Lochie Hughes,26,false,false,14,14,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_seb_murray,Seb Murray,27,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_max_taylor,Max Taylor,28,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_nicholas_monteiro,Nicholas Monteiro,4,false,false,17,17,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_colin_kaminsky,Colin Kaminsky,57,false,false,18,18,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_alexander_koreiba,Alexander Koreiba,75,false,false,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_james_roe,James Roe,8,false,true,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_bryce_aron,Bryce Aron,9,true,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_jack_beeton,Jack Beeton,45,false,false,2,3,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6757,4,86,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,8,10,-2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_seb_murray,Seb Murray,27,false,false,14,11,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,9,6,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,10,8,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_nicolas_stati,Nicolas Stati,15,false,false,18,16,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_bart_harrison,Bart Harrison,17,false,false,16,14,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_jack_beeton,Jack Beeton,45,false,false,12,10,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_colin_kaminsky,Colin Kaminsky,57,false,false,17,15,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_jm_correa,JM Correa,68,false,false,15,13,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_alexander_koreiba,Alexander Koreiba,75,false,false,19,17,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_james_roe,James Roe,8,false,true,20,18,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_carson_etter,Carson Etter,11,false,true,21,20,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_matteo_nannini,Matteo Nannini,20,false,false,6,5,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_nikita_johnson,Nikita Johnson,21,false,false,3,2,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_lochie_hughes,Lochie Hughes,26,false,false,4,3,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_nicholas_monteiro,Nicholas Monteiro,4,false,false,22,21,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_jacob_abel,Jacob Abel,48,false,false,5,4,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_bryce_aron,Bryce Aron,9,true,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_max_taylor,Max Taylor,28,false,false,11,12,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_myles_rowe,Myles Rowe,99,false,false,8,9,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_nolan_allaer,Nolan Allaer,76,false,false,13,19,-6,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6758,1,5,driver_max_garcia,Max Garcia,12,false,false,2,22,-20,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_matteo_nannini,Matteo Nannini,20,false,false,12,11,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_lochie_hughes,Lochie Hughes,26,false,false,19,18,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_seb_murray,Seb Murray,27,false,false,11,10,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_colin_kaminsky,Colin Kaminsky,57,false,false,13,12,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,8,7,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_jm_correa,JM Correa,68,false,false,5,4,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,14,13,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_carson_etter,Carson Etter,11,false,true,24,24,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_max_garcia,Max Garcia,12,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_nicolas_stati,Nicolas Stati,15,false,false,17,17,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_bart_harrison,Bart Harrison,17,false,false,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_nikita_johnson,Nikita Johnson,21,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_josh_pierson,Josh Pierson,29,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_nicholas_monteiro,Nicholas Monteiro,4,false,false,22,22,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_jack_beeton,Jack Beeton,45,false,false,23,23,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_jacob_abel,Jacob Abel,48,false,false,20,20,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_alexander_koreiba,Alexander Koreiba,75,false,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_nolan_allaer,Nolan Allaer,76,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_bryce_aron,Bryce Aron,9,true,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_myles_rowe,Myles Rowe,99,false,false,21,21,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_niels_koolen,Niels Koolen,10,false,true,4,5,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_max_taylor,Max Taylor,28,false,false,7,8,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_james_roe,James Roe,8,false,true,18,19,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,1,15,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,10,14,-4,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_nicolas_stati,Nicolas Stati,15,false,false,18,16,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_bart_harrison,Bart Harrison,17,false,false,16,14,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_lochie_hughes,Lochie Hughes,26,false,false,17,15,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_jacob_abel,Jacob Abel,48,false,false,19,17,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_james_roe,James Roe,8,false,true,20,18,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_niels_koolen,Niels Koolen,10,false,true,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_carson_etter,Carson Etter,11,false,true,22,22,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_max_garcia,Max Garcia,12,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_matteo_nannini,Matteo Nannini,20,false,false,10,10,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_nikita_johnson,Nikita Johnson,21,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_seb_murray,Seb Murray,27,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_max_taylor,Max Taylor,28,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_josh_pierson,Josh Pierson,29,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_jack_beeton,Jack Beeton,45,false,false,21,21,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_colin_kaminsky,Colin Kaminsky,57,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_jm_correa,JM Correa,68,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_nolan_allaer,Nolan Allaer,76,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_bryce_aron,Bryce Aron,9,true,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,14,19,-5,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,2,20,driver_alexander_koreiba,Alexander Koreiba,75,false,false,15,20,-5,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_jacob_abel,Jacob Abel,48,false,false,15,13,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_colin_kaminsky,Colin Kaminsky,57,false,false,18,16,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,11,10,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_niels_koolen,Niels Koolen,10,false,true,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_carson_etter,Carson Etter,11,false,true,20,20,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_max_garcia,Max Garcia,12,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_bart_harrison,Bart Harrison,17,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_nikita_johnson,Nikita Johnson,21,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_max_taylor,Max Taylor,28,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_josh_pierson,Josh Pierson,29,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_jack_beeton,Jack Beeton,45,false,false,19,19,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_jm_correa,JM Correa,68,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_alexander_koreiba,Alexander Koreiba,75,false,false,17,17,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_nolan_allaer,Nolan Allaer,76,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_james_roe,James Roe,8,false,true,21,21,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_bryce_aron,Bryce Aron,9,true,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_nicolas_stati,Nicolas Stati,15,false,false,14,15,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_matteo_nannini,Matteo Nannini,20,false,false,10,11,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_lochie_hughes,Lochie Hughes,26,false,false,13,14,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6759,3,27,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,16,18,-2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_max_taylor,Max Taylor,28,false,false,21,19,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,4,2,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_josh_pierson,Josh Pierson,29,false,false,8,7,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_myles_rowe,Myles Rowe,99,false,false,17,16,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_niels_koolen,Niels Koolen,10,false,true,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_carson_etter,Carson Etter,11,false,true,22,22,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_max_garcia,Max Garcia,12,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_nicolas_stati,Nicolas Stati,15,false,false,24,24,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_lochie_hughes,Lochie Hughes,26,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_seb_murray,Seb Murray,27,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_jordan_missig,Jordan Missig,48,false,false,14,14,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_colin_kaminsky,Colin Kaminsky,57,false,false,23,23,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_jm_correa,JM Correa,68,false,false,10,10,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_nolan_allaer,Nolan Allaer,76,false,false,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_james_roe,James Roe,8,false,true,18,18,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_bryce_aron,Bryce Aron,9,true,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_salvador_de_alba,Salvador de Alba,17,false,false,3,4,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_matteo_nannini,Matteo Nannini,20,false,false,16,17,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_nikita_johnson,Nikita Johnson,21,false,false,7,8,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_nicholas_monteiro,Nicholas Monteiro,4,false,false,20,21,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_jack_beeton,Jack Beeton,45,false,false,2,3,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,1,7,driver_alexander_koreiba,Alexander Koreiba,75,false,false,19,20,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_nikita_johnson,Nikita Johnson,21,false,false,8,7,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_jordan_missig,Jordan Missig,48,false,false,12,11,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_carson_etter,Carson Etter,11,false,true,22,22,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_max_garcia,Max Garcia,12,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_nicolas_stati,Nicolas Stati,15,false,false,23,23,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_salvador_de_alba,Salvador de Alba,17,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_matteo_nannini,Matteo Nannini,20,false,false,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_lochie_hughes,Lochie Hughes,26,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_seb_murray,Seb Murray,27,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_max_taylor,Max Taylor,28,false,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_nicholas_monteiro,Nicholas Monteiro,4,false,false,19,19,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6761,2,14,driver_jack_beeton,Jack Beeton,45,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
