driverId,driverName,nationality,hometown,seriesIds,seasonYears,teamCount,carCount,eventCount,sessionCount,qualifyingRows,resultRows,lapRows,bestObservedFinish,medianObservedFinish,sharedRaceSessionWithBryceCount,sameTeamAsBryceEventCount,cohortLabel,provenanceRefCount,sourceState,sourceHash
driver_1,1,,,series_formula_ford,2020,0,1,1,1,0,1,0,1,1.0,1,0,shared_race_field,1,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_aaron_telitz,Aaron Telitz,United States,"Birchwood, WI",series_imsa_weathertech,2025,1,1,1,1,0,1,188,35,35.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_adam_adelson,Adam Adelson,United States,"Los Angeles, CA",series_imsa_weathertech,2025,1,1,1,1,0,1,162,26,26.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_adam_fathers,Adam FATHERS,,,series_formula_ford,2020,0,2,2,7,0,7,0,9,11.0,3,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_adam_higgins,Adam HIGGINS,,,series_formula_ford,2020,0,1,1,5,0,5,0,3,8.0,0,0,observed_competitor_or_codriver,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_adrian_campfield,Adrian CAMPFIELD,,,series_formula_ford,2020,0,1,1,3,0,3,0,8,11.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_albert_costa,Albert Costa,ESP,Andorra,series_imsa_weathertech,2025,1,1,1,1,0,1,170,21,21.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alec_udell,Alec Udell,United States,"Austin, TX",series_imsa_weathertech,2025,1,1,1,1,0,1,60,50,50.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alessandro_pier_guidi,Alessandro Pier Guidi,ITA,"Tortona, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,106,46,46.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alessandro_de_tullio,Alessandro de Tullio,,,series_indy_nxt,2026,1,1,8,32,15,32,293,1,4.0,8,0,shared_race_field,32,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alessio_picariello,Alessio Picariello,BEL,"Namur, Belgium",series_imsa_weathertech,2025,1,1,1,1,0,1,221,23,23.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alessio_rovera,Alessio Rovera,ITA,"Varese, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,165,45,45.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alex_ames,Alex AMES,,,series_formula_ford,2020,0,1,1,6,0,6,0,5,8.5,0,0,observed_competitor_or_codriver,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alex_connor,Alex Connor,,,series_gb3,2021;2022,2,2,11,88,6,88,0,2,10.0,32,0,shared_race_field,88,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alex_crosbie,Alex Crosbie,New Zealand,,series_froc,2024,0,1,5,51,0,51,0,2,8.0,6,0,shared_race_field,51,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alex_fores,Alex FORES,,,series_formula_ford;series_gb3,2020;2021,1,2,3,15,4,15,0,2,11.0,6,0,shared_race_field,15,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alex_palou,Alex Palou,ESP,"Barcelona, Spain",series_imsa_weathertech,2025,1,1,1,1,0,1,201,14,14.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alex_riberas,Alex Riberas,ESP,"Barcelona, Spain",series_imsa_weathertech,2025,1,1,1,1,0,1,69,57,57.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alex_scaler,Alex Scaler,,,series_frp_f1600,2019,0,1,2,12,0,12,0,1,4.0,6,0,shared_race_field,12,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alex_walker,Alex WALKER,,,series_formula_ford,2020,0,1,2,5,0,5,0,4,12.0,3,0,shared_race_field,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alexander_henry_walker,Alexander (Henry) WALKER,,,series_formula_ford,2020,0,1,1,4,0,4,0,12,13.5,3,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alexander_koreiba,Alexander Koreiba,,,series_indy_nxt,2026,1,1,8,32,15,32,227,8,20.0,8,0,shared_race_field,32,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alexander_sims,Alexander Sims,GBR,"Kidderminster, United Kingdom",series_imsa_weathertech,2025,1,1,1,1,0,1,275,17,17.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_alexander_walker,Alexander WALKER,,,series_formula_ford,2020,0,1,1,3,0,3,0,12,13.5,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_andrea_caldarelli,Andrea Caldarelli,ITA,"Pescara, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,60,56,56.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_andrew_pryke,Andrew PRYKE,,,series_formula_ford,2020,0,1,1,3,0,3,0,14,15.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_andrew_thomas,Andrew THOMAS,,,series_formula_ford,2020,0,1,1,3,0,3,0,18,19.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_andy_lally,Andy Lally,United States,"Northport, NY",series_imsa_weathertech,2025,1,1,1,1,0,1,8,58,58.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_anthony_bartone,Anthony Bartone,United States,"Miami, FL",series_imsa_weathertech,2025,1,1,1,1,0,1,63,20,20.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_anthony_mcintosh,Anthony McIntosh,United States,"Milwaukee, WI",series_imsa_weathertech,2025,1,1,1,1,0,1,154,31,31.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_antonio_felix_da_costa,Antonio Felix da Costa,PRT,"cascais, Portugal",series_imsa_weathertech,2025,1,1,1,1,0,1,76,47,47.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_antonio_fuoco,Antonio Fuoco,ITA,Monaco,series_imsa_weathertech,2025,1,1,1,1,0,1,47,52,52.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_antonio_garcia,Antonio Garcia,ESP,"Madrid, Spain",series_imsa_weathertech,2025,1,1,1,1,0,1,229,17,17.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_arthur_leclerc,Arthur Leclerc,MCO,Monaco,series_imsa_weathertech,2025,1,1,1,1,0,1,193,32,32.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_arvid_lindblad,Arvid Lindblad,GBR,,series_froc,2024,0,1,1,1,0,1,0,2,2.0,0,0,observed_competitor_or_codriver,1,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_attila_penzes,Attila Pénzes,Hungary,,series_euroformula_open,2023,1,1,1,4,1,3,0,6,8.0,3,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_augusto_farfus,Augusto Farfus,BRA,Monaco,series_imsa_weathertech,2025,1,1,1,1,0,1,195,41,41.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_austin_cindric,Austin Cindric,United States,"Mooresville, NC",series_imsa_weathertech,2025,1,1,1,1,0,1,190,18,18.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ayato_iwasaki,Ayato Iwasaki,,,series_gb3,2022,1,1,1,9,0,9,0,6,18.0,3,0,shared_race_field,9,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ayhancan_guven,Ayhancan Guven,TUR,Istanbul,series_imsa_weathertech,2025,1,1,1,1,0,1,205,26,26.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ayrton_ori,Ayrton Ori,,,series_frp_f1600;series_gb3,2019;2022,1,2,5,23,0,23,0,2,6.0,13,0,shared_race_field,23,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ayrton_simmons,Ayrton Simmons,,,series_gb3,2021,1,1,7,39,14,39,0,1,8.0,20,0,shared_race_field,39,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_barrett_wolfe,Barrett Wolfe,United States,,series_froc,2024,0,1,1,1,0,1,0,16,16.0,0,0,observed_competitor_or_codriver,1,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_bart_horsten,Bart Horsten,,,series_gb3,2021,1,1,7,38,14,38,0,1,5.0,19,0,shared_race_field,38,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ben_barnicoat,Ben Barnicoat,GBR,"Chesterfield, United Kingdom",series_imsa_weathertech,2025,1,1,1,1,0,1,204,35,35.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ben_hadfield,Ben HADFIELD,,,series_formula_ford,2020,0,1,1,6,0,6,0,12,15.0,0,0,observed_competitor_or_codriver,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ben_hanley,Ben Hanley,GBR,"Accrington, United Kingdom",series_imsa_weathertech,2025,1,1,1,1,0,1,0,54,54.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ben_keating,Ben Keating,United States,"Victoria, TX",series_imsa_weathertech,2025,2,2,1,1,0,2,233,10,17.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ben_mitchell,Ben MITCHELL,,,series_formula_ford,2020,0,1,1,7,0,7,0,1,8.0,1,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_benjamin_berta,Benjamin Berta,Hungary,,series_euroformula_open,2023,1,1,1,4,1,3,0,6,7.0,3,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_benjamin_pedersen,Benjamin Pedersen,United States,Copenhagen,series_imsa_weathertech,2025,1,1,1,1,0,1,209,10,10.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_benn_tilley,Benn TILLEY,,,series_formula_ford,2020,0,1,1,8,0,8,0,6,10.5,2,0,shared_race_field,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_bijoy_garg,Bijoy Garg,United States,"Atherton, CA",series_imsa_weathertech,2025,1,1,1,1,0,1,114,47,47.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_bob_hawkins,Bob HAWKINS,,,series_formula_ford,2020,0,2,2,9,0,9,0,12,20.0,1,0,shared_race_field,9,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_bob_higgins,Bob HIGGINS,,,series_formula_ford,2020,0,1,1,2,0,2,0,12,17.0,0,0,observed_competitor_or_codriver,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_bob_reid,Bob Reid,,,series_frp_f1600,2019,0,1,7,37,0,37,0,7,12.0,21,0,shared_race_field,37,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_branden_oxley,Branden Oxley,,,series_gb3,2021;2022,2,2,10,82,6,82,0,1,12.0,30,0,shared_race_field,82,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_brendan_iribe,Brendan Iribe,United States,"Los Angeles, CA",series_imsa_weathertech,2025,1,1,1,1,0,1,105,49,49.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_brendon_hartley,Brendon Hartley,NZL,"Palmerston North, New Zealand",series_imsa_weathertech,2025,1,1,1,1,0,1,174,5,5.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_bryce_aron,Bryce Aron,United States,"Winnetka, IL",series_euroformula_open;series_formula_ford;series_froc;series_frp_f1600;series_gb3;series_imsa_weathertech;series_indy_nxt,2019;2020;2021;2022;2023;2024;2025;2026,8,16,74,365,81,359,1814,1,9.0,,,bryce,369,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_burton_august,Burton August,,,series_frp_f1600,2019,0,1,1,6,0,6,0,7,8.0,3,0,shared_race_field,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_burton_kyle_august,Burton Kyle August,,,series_frp_f1600,2019,0,1,6,31,0,31,0,4,7.0,18,0,shared_race_field,31,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_caio_collet,Caio Collet,,,series_indy_nxt,2024;2025,1,2,28,112,45,112,1199,1,2.0,28,1,teammate_overlap,112,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_callum_grant,Callum GRANT,,,series_formula_ford,2020,0,1,1,3,0,3,0,9,10.0,1,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_callum_hedge,Callum Hedge,New Zealand,,series_froc;series_indy_nxt,2024;2025,2,3,29,121,45,121,1248,1,6.0,31,0,shared_race_field,121,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_callum_ilott,Callum Ilott,GBR,"Cambridge, UK",series_imsa_weathertech,2025,1,1,1,1,0,1,184,39,39.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_callum_voisin,Callum Voisin,,,series_gb3,2022,1,1,8,76,0,76,0,1,6.0,24,0,shared_race_field,76,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_cam_jackson,Cam JACKSON,,,series_formula_ford,2020,0,1,1,3,0,3,0,3,3.0,0,0,observed_competitor_or_codriver,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_cameron_fenton,Cameron FENTON,,,series_formula_ford,2020,0,1,1,3,0,3,0,10,11.0,0,0,observed_competitor_or_codriver,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_cameron_jackson,Cameron JACKSON,,,series_formula_ford,2020,0,1,1,3,0,3,0,12,13.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_carson_etter,Carson Etter,,,series_indy_nxt,2026,1,1,8,32,15,32,260,10,21.0,8,8,teammate_overlap,32,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_casper_stevenson,Casper Stevenson,GBR,London,series_imsa_weathertech,2025,1,1,1,1,0,1,148,27,27.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_cedric_sbirrazzuoli,Cedric Sbirrazzuoli,MCO,Monaco,series_imsa_weathertech,2025,1,1,1,1,0,1,166,40,40.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_charles_anti,Charles Anti,,,series_frp_f1600,2019,0,1,6,31,0,31,0,4,7.0,18,0,shared_race_field,31,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_charles_finelli,Charles Finelli,,,series_frp_f1600,2019,0,1,1,6,0,6,0,8,8.5,3,0,shared_race_field,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_charles_milesi,Charles Milesi,FRA,"Dijon, France",series_imsa_weathertech,2025,1,1,1,1,0,1,154,38,38.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_charles_scardina,Charles Scardina,United States,"Miami, FL",series_imsa_weathertech,2025,1,1,1,1,0,1,138,45,45.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_charlie_eastwood,Charlie Eastwood,IRL,"Belfast, Northern Ireland",series_imsa_weathertech,2025,1,1,1,1,0,1,63,50,50.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_charlie_wurz,Charlie Wurz,Austria,,series_euroformula_open,2023,1,1,3,12,3,9,0,1,3.0,6,0,shared_race_field,12,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_chris_cumming,Chris Cumming,CAN,Vancouver,series_imsa_weathertech,2025,1,1,1,1,0,1,137,39,39.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_chris_hodgen,Chris HODGEN,,,series_formula_ford,2020,0,1,1,5,0,5,0,3,9.0,0,0,observed_competitor_or_codriver,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_chris_middlehurst,Chris MIDDLEHURST,,,series_formula_ford,2020,0,2,4,15,0,15,0,1,2.0,7,0,shared_race_field,15,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_chris_perkins,Chris PERKINS,,,series_formula_ford,2020,0,1,1,2,0,2,0,23,23.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_chris_porritt,Chris PORRITT,,,series_formula_ford,2020,0,1,1,4,0,4,0,14,18.0,0,0,observed_competitor_or_codriver,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christian_bogle,Christian Bogle,,,series_indy_nxt,2024,1,1,14,57,23,57,638,1,11.0,14,0,shared_race_field,57,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christian_brooks,Christian Brooks,,,series_indy_nxt,2024,1,1,8,30,11,30,425,2,7.0,8,0,shared_race_field,30,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christian_lall_dass,Christian Lall Dass,,,series_frp_f1600,2019,0,1,3,18,0,18,0,2,5.0,9,0,shared_race_field,18,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christian_mansell,Christian Mansell,Australia,,series_froc;series_gb3,2021;2024,1,2,9,58,14,58,0,1,5.0,20,7,teammate_overlap,58,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christian_rasmussen,Christian Rasmussen,DNK,"Copenhagen, Denmark",series_imsa_weathertech,2025,1,1,1,1,0,1,191,12,12.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christopher_horan,Christopher Horan,,,series_frp_f1600,2019,0,1,2,9,0,9,0,3,5.0,6,0,shared_race_field,9,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christopher_kierce,Christopher Kierce,,,series_frp_f1600,2019,0,1,1,6,0,6,0,12,15.0,3,0,shared_race_field,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christopher_mies,Christopher Mies,DEU,"Erkrath, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,264,16,16.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christopher_perkins,Christopher PERKINS,,,series_formula_ford,2020,0,1,1,8,0,8,0,17,19.5,1,0,shared_race_field,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christopher_sharples,Christopher SHARPLES,,,series_formula_ford,2020,0,1,1,3,0,3,0,20,21.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_christopher_stones,Christopher STONES,,,series_formula_ford,2020,0,1,1,3,0,3,0,11,12.5,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_cian_shields,Cian Shields,United Kingdom,,series_euroformula_open;series_gb3,2022;2023,2,2,15,104,7,97,0,1,14.0,42,14,teammate_overlap,104,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_claudio_schiavoni,Claudio Schiavoni,ITA,"Bologna, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,88,28,28.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_cliff_johnson,Cliff Johnson,,,series_frp_f1600,2019,0,1,2,12,0,12,0,9,12.0,6,0,shared_race_field,12,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_colin_braun,Colin Braun,United States,"Ovalo, TX",series_imsa_weathertech,2025,1,1,1,1,0,1,177,2,2.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_colin_kaminsky,Colin Kaminsky,,,series_indy_nxt,2026,1,1,8,32,15,32,283,5,16.0,8,0,shared_race_field,32,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
