sessionId,eventId,eventName,seriesId,seriesName,seasonYear,sessionType,totalContextRows,racecraftCount,penaltyCount,incidentCount,weatherCount,mediaCount,bryceContextCount,wetDryStates,firstLapNumber,lastLapNumber,sourceStateCounts,sourceHash
session_frp_f1600_2019_r3_03_qualifying,event_frp_f1600_2019_r3_mid_ohio_sports_car_course,FRP F1600 2019 Round 3 - Mid Ohio Sports Car Course,series_frp_f1600,F1600 Championship Series,2019,qualifying,2,0,1,0,0,1,0,,,,media_narrative_context:1; official_penalty_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r3_04_race_1,event_frp_f1600_2019_r3_mid_ohio_sports_car_course,FRP F1600 2019 Round 3 - Mid Ohio Sports Car Course,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r3_05_race_2,event_frp_f1600_2019_r3_mid_ohio_sports_car_course,FRP F1600 2019 Round 3 - Mid Ohio Sports Car Course,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r3_06_race_3,event_frp_f1600_2019_r3_mid_ohio_sports_car_course,FRP F1600 2019 Round 3 - Mid Ohio Sports Car Course,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r4_01_qualifying,event_frp_f1600_2019_r4_virginia_international_raceway,FRP F1600 2019 Round 4 - Virginia International Raceway,series_frp_f1600,F1600 Championship Series,2019,qualifying,2,0,1,0,0,1,0,,,,media_narrative_context:1; official_penalty_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r4_02_race_1,event_frp_f1600_2019_r4_virginia_international_raceway,FRP F1600 2019 Round 4 - Virginia International Raceway,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r4_03_race_2,event_frp_f1600_2019_r4_virginia_international_raceway,FRP F1600 2019 Round 4 - Virginia International Raceway,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r4_04_race_3,event_frp_f1600_2019_r4_virginia_international_raceway,FRP F1600 2019 Round 4 - Virginia International Raceway,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r5_02_race_1,event_frp_f1600_2019_r5_pittsburgh_international_race_complex,FRP F1600 2019 Round 5 - Pittsburgh International Race Complex,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r5_03_race_2,event_frp_f1600_2019_r5_pittsburgh_international_race_complex,FRP F1600 2019 Round 5 - Pittsburgh International Race Complex,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r5_04_race_3,event_frp_f1600_2019_r5_pittsburgh_international_race_complex,FRP F1600 2019 Round 5 - Pittsburgh International Race Complex,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r6_01_practice_1,event_frp_f1600_2019_r6_summit_point,FRP F1600 2019 Round 6 - Summit Point,series_frp_f1600,F1600 Championship Series,2019,practice,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r6_02_practice_2,event_frp_f1600_2019_r6_summit_point,FRP F1600 2019 Round 6 - Summit Point,series_frp_f1600,F1600 Championship Series,2019,practice,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r6_03_qualifying,event_frp_f1600_2019_r6_summit_point,FRP F1600 2019 Round 6 - Summit Point,series_frp_f1600,F1600 Championship Series,2019,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r6_04_race_1,event_frp_f1600_2019_r6_summit_point,FRP F1600 2019 Round 6 - Summit Point,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r6_05_race_2,event_frp_f1600_2019_r6_summit_point,FRP F1600 2019 Round 6 - Summit Point,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r6_06_race_3,event_frp_f1600_2019_r6_summit_point,FRP F1600 2019 Round 6 - Summit Point,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r7_01_practice_1,event_frp_f1600_2019_r7_new_jersey_motorsports_park,FRP F1600 2019 Round 7 - New Jersey Motorsports Park,series_frp_f1600,F1600 Championship Series,2019,practice,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r7_02_practice_2,event_frp_f1600_2019_r7_new_jersey_motorsports_park,FRP F1600 2019 Round 7 - New Jersey Motorsports Park,series_frp_f1600,F1600 Championship Series,2019,practice,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r7_03_qualifying,event_frp_f1600_2019_r7_new_jersey_motorsports_park,FRP F1600 2019 Round 7 - New Jersey Motorsports Park,series_frp_f1600,F1600 Championship Series,2019,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r7_04_race_1,event_frp_f1600_2019_r7_new_jersey_motorsports_park,FRP F1600 2019 Round 7 - New Jersey Motorsports Park,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r7_05_race_2,event_frp_f1600_2019_r7_new_jersey_motorsports_park,FRP F1600 2019 Round 7 - New Jersey Motorsports Park,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r7_06_race_3,event_frp_f1600_2019_r7_new_jersey_motorsports_park,FRP F1600 2019 Round 7 - New Jersey Motorsports Park,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212005_free_practice_1,event_gb3_2021_r1_brands_hatch,GB3 2021 Round 1 - Brands Hatch,series_gb3,GB3 Championship,2021,practice,2,0,0,0,1,1,0,wet,,,media_narrative_context:1; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212005_qualifying,event_gb3_2021_r1_brands_hatch,GB3 2021 Round 1 - Brands Hatch,series_gb3,GB3 Championship,2021,qualifying,2,0,0,0,1,1,0,dry,,,media_narrative_context:1; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212005_qualifying_2nd_fastest,event_gb3_2021_r1_brands_hatch,GB3 2021 Round 1 - Brands Hatch,series_gb3,GB3 Championship,2021,qualifying,2,0,0,0,1,1,0,dry,,,media_narrative_context:1; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212005_race_1_result,event_gb3_2021_r1_brands_hatch,GB3 2021 Round 1 - Brands Hatch,series_gb3,GB3 Championship,2021,race,3,0,0,0,1,2,0,dry,,,media_narrative_context:2; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212005_race_2_result,event_gb3_2021_r1_brands_hatch,GB3 2021 Round 1 - Brands Hatch,series_gb3,GB3 Championship,2021,race,3,0,0,0,1,2,0,dry,,,media_narrative_context:2; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212005_race_3_result,event_gb3_2021_r1_brands_hatch,GB3 2021 Round 1 - Brands Hatch,series_gb3,GB3 Championship,2021,race,3,0,0,0,1,2,0,dry,,,media_narrative_context:2; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212505_qualifying,event_gb3_2021_r2_silverstone,GB3 2021 Round 2 - Silverstone,series_gb3,GB3 Championship,2021,qualifying,2,0,0,0,1,1,0,dry,,,media_narrative_context:1; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212505_qualifying_2nd_fastest,event_gb3_2021_r2_silverstone,GB3 2021 Round 2 - Silverstone,series_gb3,GB3 Championship,2021,qualifying,2,0,0,0,1,1,0,dry,,,media_narrative_context:1; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212505_race_1_result,event_gb3_2021_r2_silverstone,GB3 2021 Round 2 - Silverstone,series_gb3,GB3 Championship,2021,race,3,0,0,0,1,2,0,dry,,,media_narrative_context:2; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212505_race_2_result,event_gb3_2021_r2_silverstone,GB3 2021 Round 2 - Silverstone,series_gb3,GB3 Championship,2021,race,3,0,0,0,1,2,0,dry,,,media_narrative_context:2; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_gb3_2021_212505_race_3_result,event_gb3_2021_r2_silverstone,GB3 2021 Round 2 - Silverstone,series_gb3,GB3 Championship,2021,race,3,0,0,0,1,2,0,dry,,,media_narrative_context:2; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
