weatherId,seriesId,seriesName,seasonYear,eventId,eventName,sessionId,sessionType,sessionName,trackId,trackName,observedAt,wetDry,trackCondition,ambientConditionRaw,ambientTempC,trackTempC,precipitationMm,windSpeedKph,source,weatherSourceType,confidence,timeConfidence,locationConfidence,timeWindowStart,timeWindowEnd,timeWindowReason,joinNotes,provenanceRefCount,sourceState,sourceHash
weather_gb3_2021_214105_qu2_official_conditions,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_qualifying_2nd_fastest,qualifying,Qualifying 2nd Fastest,track_donington_park_gp,Donington Park GP,2021-10-16T10:50:00,dry,dry,Overcast,,,,,TSL official classification weather/track line,series_report,official,high,track_exact,2021-10-16T10:50:00,2021-10-16T10:50:00,exact_session_report,Official TSL classification weather/track condition. Coordinates identify the circuit from the canonical track metadata row.,1,official_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_gb3_2021_214105_rc1_official_conditions,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_1_result,race,Race 1 Result,track_donington_park_gp,Donington Park GP,2021-10-16T15:08:00,dry,dry,Cloudy,,,,,TSL official classification weather/track line,series_report,official,high,track_exact,2021-10-16T15:08:00,2021-10-16T15:08:00,exact_session_report,Official TSL classification weather/track condition. Coordinates identify the circuit from the canonical track metadata row.,1,official_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_gb3_2021_214105_rc2_official_conditions,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_2_result,race,Race 2 Result,track_donington_park_gp,Donington Park GP,2021-10-17T10:03:00,wet,wet,Drizzle,,,,,TSL official classification weather/track line,series_report,official,high,track_exact,2021-10-17T10:03:00,2021-10-17T10:03:00,exact_session_report,Official TSL classification weather/track condition. Coordinates identify the circuit from the canonical track metadata row.,1,official_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_gb3_2021_214105_rc3_official_conditions,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_3_result,race,Race 3 Result,track_donington_park_gp,Donington Park GP,2021-10-17T16:01:00,dry,dry,Overcast,,,,,TSL official classification weather/track line,series_report,official,high,track_exact,2021-10-17T16:01:00,2021-10-17T16:01:00,exact_session_report,Official TSL classification weather/track condition. Coordinates identify the circuit from the canonical track metadata row.,1,official_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6326,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5482,Detroit Grand Prix,session_indy_nxt_2024_6326,race,Race,track_streets_of_detroit,Streets of Detroit,2024-06-02T10:00,wet,,light_drizzle,19,,0.1,14,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-06-02T10:00,2024-06-02T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6391,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5482,Detroit Grand Prix,session_indy_nxt_2024_6391,practice,Practice 1,track_streets_of_detroit,Streets of Detroit,2024-05-31T14:00,dry,,clear_sky,21.8,,0,5.8,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-05-31T14:00,2024-05-31T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6392,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5482,Detroit Grand Prix,session_indy_nxt_2024_6392,practice,Practice 2,track_streets_of_detroit,Streets of Detroit,2024-06-01T08:00,dry,,overcast,16.9,,0,11.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-06-01T08:00,2024-06-01T08:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6318,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5474,Grand Prix at Mid-Ohio,session_indy_nxt_2024_6318,race,Race,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,2024-07-07T11:00,dry,,clear_sky,25.1,,0,3.5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-07-07T11:00,2024-07-07T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6426,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5474,Grand Prix at Mid-Ohio,session_indy_nxt_2024_6426,practice,Practice 1,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,2024-07-05T14:00,dry,,overcast,26.9,,0,14.6,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-07-05T14:00,2024-07-05T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6427,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5474,Grand Prix at Mid-Ohio,session_indy_nxt_2024_6427,practice,Practice 2,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,2024-07-06T10:00,dry,,mainly_clear,22.4,,0,15.7,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-07-06T10:00,2024-07-06T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6316,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5472,Grand Prix at Road America,session_indy_nxt_2024_6316,race,Race,track_road_america,Road America,2024-06-09T12:00,dry,,mainly_clear,21.5,,0,28,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-06-09T12:00,2024-06-09T12:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6402,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5472,Grand Prix at Road America,session_indy_nxt_2024_6402,practice,Practice 1,track_road_america,Road America,2024-06-07T14:00,dry,,partly_cloudy,20.6,,0,26.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-06-07T14:00,2024-06-07T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6403,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5472,Grand Prix at Road America,session_indy_nxt_2024_6403,practice,Practice 2,track_road_america,Road America,2024-06-08T09:00,dry,,partly_cloudy,16.9,,0,6.6,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-06-08T09:00,2024-06-08T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6314,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5470,Grand Prix of Alabama,session_indy_nxt_2024_6314,race,Race,track_barber_motorsports_park,Barber Motorsports Park,2024-04-28T10:00,dry,,overcast,21.4,,0,20.1,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-04-28T10:00,2024-04-28T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6354,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5470,Grand Prix of Alabama,session_indy_nxt_2024_6354,practice,Practice 1,track_barber_motorsports_park,Barber Motorsports Park,2024-04-26T14:00,dry,,partly_cloudy,27.7,,0,19.3,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-04-26T14:00,2024-04-26T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6355,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5470,Grand Prix of Alabama,session_indy_nxt_2024_6355,practice,Practice 2,track_barber_motorsports_park,Barber Motorsports Park,2024-04-27T10:00,dry,,overcast,21.9,,0,19.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-04-27T10:00,2024-04-27T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6317,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5473,Grand Prix of Monterey Race 1,session_indy_nxt_2024_6317,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,2024-06-22T12:00,dry,,mainly_clear,22.3,,0,11.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-06-22T12:00,2024-06-22T12:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6413,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5473,Grand Prix of Monterey Race 1,session_indy_nxt_2024_6413,practice,Practice 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,2024-06-21T13:00,dry,,partly_cloudy,15.9,,0,13.8,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-06-21T13:00,2024-06-21T13:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6414,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5473,Grand Prix of Monterey Race 1,session_indy_nxt_2024_6414,practice,Practice-2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,2024-06-21T16:00,dry,,partly_cloudy,15.1,,0,15.1,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-06-21T16:00,2024-06-21T16:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6327,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5483,Grand Prix of Monterey Race 2,session_indy_nxt_2024_6327,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,2024-06-23T13:00,dry,,clear_sky,20.7,,0,12.9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-06-23T13:00,2024-06-23T13:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6321,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5477,Grand Prix of Portland,session_indy_nxt_2024_6321,race,Race,track_portland_international_raceway,Portland International Raceway,2024-08-25T10:00,dry,,clear_sky,18.2,,0,4.5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-08-25T10:00,2024-08-25T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6494,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5477,Grand Prix of Portland,session_indy_nxt_2024_6494,practice,Practice 1,track_portland_international_raceway,Portland International Raceway,2024-08-23T14:00,wet,,light_drizzle,18.4,,0.1,6.9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-08-23T14:00,2024-08-23T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6495,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5477,Grand Prix of Portland,session_indy_nxt_2024_6495,practice,Practice 2,track_portland_international_raceway,Portland International Raceway,2024-08-24T11:00,dry,,overcast,17.8,,0,3.8,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-08-24T11:00,2024-08-24T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6324,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5480,Grand Prix of St. Petersburg,session_indy_nxt_2024_6324,race,Race,track_streets_of_st_petersburg,Streets of St. Petersburg,2024-03-10T10:00,dry,,mainly_clear,19.9,,0,24.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-03-10T10:00,2024-03-10T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6328,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5480,Grand Prix of St. Petersburg,session_indy_nxt_2024_6328,practice,Practice 1,track_streets_of_st_petersburg,Streets of St. Petersburg,2024-03-08T14:00,dry,,overcast,26.6,,0,8,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-03-08T14:00,2024-03-08T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6329,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5480,Grand Prix of St. Petersburg,session_indy_nxt_2024_6329,practice,Practice 2,track_streets_of_st_petersburg,Streets of St. Petersburg,2024-03-09T08:00,dry,,overcast,22.2,,0,20.1,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-03-09T08:00,2024-03-09T08:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6322,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5478,INDY NXT By Firestone at The Milwaukee Mile,session_indy_nxt_2024_6322,race,Race,track_the_milwaukee_mile,The Milwaukee Mile,2024-08-31T15:00,dry,,clear_sky,28.5,,0,13.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-08-31T15:00,2024-08-31T15:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6505,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5478,INDY NXT By Firestone at The Milwaukee Mile,session_indy_nxt_2024_6505,practice,Practice,track_the_milwaukee_mile,The Milwaukee Mile,2024-08-30T14:00,dry,,overcast,27.5,,0,16.8,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-08-30T14:00,2024-08-30T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6506,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5478,INDY NXT By Firestone at The Milwaukee Mile,session_indy_nxt_2024_6506,qualifying,Qualifications,track_the_milwaukee_mile,The Milwaukee Mile,2024-08-31T12:00,dry,,clear_sky,26.9,,0,11.6,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-08-31T12:00,2024-08-31T12:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6319,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5475,INDY NXT by Firestone at Iowa Speedway,session_indy_nxt_2024_6319,race,Race,track_iowa_speedway,Iowa Speedway,2024-07-13T13:00,dry,,overcast,30.1,,0,11.7,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-07-13T13:00,2024-07-13T13:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6437,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5475,INDY NXT by Firestone at Iowa Speedway,session_indy_nxt_2024_6437,practice,Practice,track_iowa_speedway,Iowa Speedway,2024-07-12T13:00,dry,,clear_sky,27.9,,0,15.3,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-07-12T13:00,2024-07-12T13:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6438,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5475,INDY NXT by Firestone at Iowa Speedway,session_indy_nxt_2024_6438,qualifying,Qualifications,track_iowa_speedway,Iowa Speedway,2024-07-12T18:00,wet,,moderate_drizzle,28.2,,0.6,15.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-07-12T18:00,2024-07-12T18:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6315,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5471,Indianapolis Grand Prix Race 1,session_indy_nxt_2024_6315,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,2024-05-10T18:00,dry,,overcast,17.5,,0,13.3,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-05-10T18:00,2024-05-10T18:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6365,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5471,Indianapolis Grand Prix Race 1,session_indy_nxt_2024_6365,practice,Practice,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,2024-05-10T11:00,dry,,clear_sky,15.6,,0,13.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-05-10T11:00,2024-05-10T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6325,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5481,Indianapolis Grand Prix Race 2,session_indy_nxt_2024_6325,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,2024-05-11T13:00,dry,,clear_sky,18.5,,0,26.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-05-11T13:00,2024-05-11T13:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6323,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5479,Music City Grand Prix,session_indy_nxt_2024_6323,race,Race,track_nashville_superspeedway,Nashville Superspeedway,2024-09-15T11:00,dry,,mainly_clear,27.6,,0,14.6,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-09-15T11:00,2024-09-15T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6488,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5479,Music City Grand Prix,session_indy_nxt_2024_6488,practice,Practice 1,track_nashville_superspeedway,Nashville Superspeedway,2024-09-14T09:00,dry,,overcast,22.3,,0,8.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-09-14T09:00,2024-09-14T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6489,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5479,Music City Grand Prix,session_indy_nxt_2024_6489,qualifying,Qualifications,track_nashville_superspeedway,Nashville Superspeedway,2024-09-14T15:00,wet,,light_drizzle,23.5,,0.3,4.1,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-09-14T15:00,2024-09-14T15:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
