mediaId,assetType,title,rightsStatus,publishedAt,seriesId,seriesName,seasonYear,eventId,eventName,sessionId,sessionType,sessionName,driverId,driverName,isBryceFocused,hasQuote,summary,url,provenanceRefCount,sourceHash
asset_gb3_2021_212505_qu1_pdf,pdf,GB3 2021 Silverstone Qualifying timing PDF,link_only,2021-06-27,series_gb3,GB3 Championship,2021,event_gb3_2021_r2_silverstone,GB3 2021 Round 2 - Silverstone,session_gb3_2021_212505_qualifying,qualifying,Qualifying,,,no,no,Official TSL timing PDF for Silverstone Qualifying.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212505qu1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212505_qu2_pdf,pdf,GB3 2021 Silverstone Qualifying 2nd Fastest timing PDF,link_only,2021-06-27,series_gb3,GB3 Championship,2021,event_gb3_2021_r2_silverstone,GB3 2021 Round 2 - Silverstone,session_gb3_2021_212505_qualifying_2nd_fastest,qualifying,Qualifying 2nd Fastest,,,no,no,Official TSL timing PDF for Silverstone Qualifying 2nd Fastest.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212505qu2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212505_rc1_pdf,pdf,GB3 2021 Silverstone Race 1 Result timing PDF,link_only,2021-06-27,series_gb3,GB3 Championship,2021,event_gb3_2021_r2_silverstone,GB3 2021 Round 2 - Silverstone,session_gb3_2021_212505_race_1_result,race,Race 1 Result,,,no,no,Official TSL timing PDF for Silverstone Race 1 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212505rc1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212505_rc2_pdf,pdf,GB3 2021 Silverstone Race 2 Result timing PDF,link_only,2021-06-27,series_gb3,GB3 Championship,2021,event_gb3_2021_r2_silverstone,GB3 2021 Round 2 - Silverstone,session_gb3_2021_212505_race_2_result,race,Race 2 Result,,,no,no,Official TSL timing PDF for Silverstone Race 2 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212505rc2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212505_rc3_pdf,pdf,GB3 2021 Silverstone Race 3 Result timing PDF,link_only,2021-06-27,series_gb3,GB3 Championship,2021,event_gb3_2021_r2_silverstone,GB3 2021 Round 2 - Silverstone,session_gb3_2021_212505_race_3_result,race,Race 3 Result,,,no,no,Official TSL timing PDF for Silverstone Race 3 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212505rc3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212705_gr2_pdf,pdf,GB3 2021 Donington Park Grid for Race 2 timing PDF,link_only,2021-07-10,series_gb3,GB3 Championship,2021,event_gb3_2021_r3_donington_park,GB3 2021 Round 3 - Donington Park,session_gb3_2021_212705_race_2_result,race,Race 2 Result,,,no,no,Official TSL grid PDF for Donington Park Grid for Race 2.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212705gr2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212705_grd_pdf,pdf,GB3 2021 Donington Park Grid for Race 1 timing PDF,link_only,2021-07-10,series_gb3,GB3 Championship,2021,event_gb3_2021_r3_donington_park,GB3 2021 Round 3 - Donington Park,session_gb3_2021_212705_race_1_result,race,Race 1 Result,,,no,no,Official TSL grid PDF for Donington Park Grid for Race 1.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212705grdbf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212705_qu1_pdf,pdf,GB3 2021 Donington Park Qualifying timing PDF,link_only,2021-07-10,series_gb3,GB3 Championship,2021,event_gb3_2021_r3_donington_park,GB3 2021 Round 3 - Donington Park,session_gb3_2021_212705_qualifying,qualifying,Qualifying,,,no,no,Official TSL timing PDF for Donington Park Qualifying.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212705qu1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212705_qu2_pdf,pdf,GB3 2021 Donington Park Qualifying 2nd Fastest timing PDF,link_only,2021-07-10,series_gb3,GB3 Championship,2021,event_gb3_2021_r3_donington_park,GB3 2021 Round 3 - Donington Park,session_gb3_2021_212705_qualifying_2nd_fastest,qualifying,Qualifying 2nd Fastest,,,no,no,Official TSL timing PDF for Donington Park Qualifying 2nd Fastest.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212705qu2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212705_rc1_pdf,pdf,GB3 2021 Donington Park Race 1 Result timing PDF,link_only,2021-07-10,series_gb3,GB3 Championship,2021,event_gb3_2021_r3_donington_park,GB3 2021 Round 3 - Donington Park,session_gb3_2021_212705_race_1_result,race,Race 1 Result,,,no,no,Official TSL timing PDF for Donington Park Race 1 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212705rc1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212705_gr3_pdf,pdf,GB3 2021 Donington Park Grid for Race 3 timing PDF,link_only,2021-07-11,series_gb3,GB3 Championship,2021,event_gb3_2021_r3_donington_park,GB3 2021 Round 3 - Donington Park,session_gb3_2021_212705_race_3_result,race,Race 3 Result,,,no,no,Official TSL grid PDF for Donington Park Grid for Race 3.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212705gr3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212705_pdf_book,pdf,GB3 2021 Donington Park TSL PDF book,link_only,2021-07-11,series_gb3,GB3 Championship,2021,event_gb3_2021_r3_donington_park,GB3 2021 Round 3 - Donington Park,,,,,,no,no,Official TSL PDF book for GB3/BRDC British F3 at Donington Park.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212705bf3.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212705_rc2_pdf,pdf,GB3 2021 Donington Park Race 2 Result timing PDF,link_only,2021-07-11,series_gb3,GB3 Championship,2021,event_gb3_2021_r3_donington_park,GB3 2021 Round 3 - Donington Park,session_gb3_2021_212705_race_2_result,race,Race 2 Result,,,no,no,Official TSL timing PDF for Donington Park Race 2 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212705rc2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212705_rc3_pdf,pdf,GB3 2021 Donington Park Race 3 Result timing PDF,link_only,2021-07-11,series_gb3,GB3 Championship,2021,event_gb3_2021_r3_donington_park,GB3 2021 Round 3 - Donington Park,session_gb3_2021_212705_race_3_result,race,Race 3 Result,,,no,no,Official TSL timing PDF for Donington Park Race 3 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212705rc3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_fp1_pdf,pdf,GB3 2021 Spa-Francorchamps Free Practice 1 timing PDF,link_only,2021-07-23,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_free_practice_1,practice,Free Practice 1,,,no,no,Official TSL timing PDF for Spa-Francorchamps Free Practice 1.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905fp1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_fp2_pdf,pdf,GB3 2021 Spa-Francorchamps Free Practice 2 timing PDF,link_only,2021-07-23,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_free_practice_2,practice,Free Practice 2,,,no,no,Official TSL timing PDF for Spa-Francorchamps Free Practice 2.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905fp2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_fp3_pdf,pdf,GB3 2021 Spa-Francorchamps Free Practice 3 timing PDF,link_only,2021-07-23,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_free_practice_3,practice,Free Practice 3,,,no,no,Official TSL timing PDF for Spa-Francorchamps Free Practice 3.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905fp3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_qu1_pdf,pdf,GB3 2021 Spa-Francorchamps Qualifying timing PDF,link_only,2021-07-23,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_qualifying,qualifying,Qualifying,,,no,no,Official TSL timing PDF for Spa-Francorchamps Qualifying.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905qu1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_qu2_pdf,pdf,GB3 2021 Spa-Francorchamps Qualifying 2nd Fastest timing PDF,link_only,2021-07-23,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_qualifying_2nd_fastest,qualifying,Qualifying 2nd Fastest,,,no,no,Official TSL timing PDF for Spa-Francorchamps Qualifying 2nd Fastest.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905qu2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_gr2_pdf,pdf,GB3 2021 Spa-Francorchamps Grid for Race 2 timing PDF,link_only,2021-07-24,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_race_2_result,race,Race 2 Result,,,no,no,Official TSL grid PDF for Spa-Francorchamps Grid for Race 2.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905gr2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_gr3_pdf,pdf,GB3 2021 Spa-Francorchamps Grid for Race 3 timing PDF,link_only,2021-07-24,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_race_3_result,race,Race 3 Result,,,no,no,Official TSL grid PDF for Spa-Francorchamps Grid for Race 3.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905gr3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_grd_pdf,pdf,GB3 2021 Spa-Francorchamps Grid for Race 1 timing PDF,link_only,2021-07-24,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_race_1_result,race,Race 1 Result,,,no,no,Official TSL grid PDF for Spa-Francorchamps Grid for Race 1.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905grdbf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_rc1_pdf,pdf,GB3 2021 Spa-Francorchamps Race 1 Result timing PDF,link_only,2021-07-24,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_race_1_result,race,Race 1 Result,,,no,no,Official TSL timing PDF for Spa-Francorchamps Race 1 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905rc1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_rc2_pdf,pdf,GB3 2021 Spa-Francorchamps Race 2 Result timing PDF,link_only,2021-07-24,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_race_2_result,race,Race 2 Result,,,no,no,Official TSL timing PDF for Spa-Francorchamps Race 2 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905rc2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_pdf_book,pdf,GB3 2021 Spa-Francorchamps TSL PDF book,link_only,2021-07-25,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,,,,,,no,no,Official TSL PDF book for GB3/BRDC British F3 at Spa-Francorchamps.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905bf3.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_212905_rc3_pdf,pdf,GB3 2021 Spa-Francorchamps Race 3 Result timing PDF,link_only,2021-07-25,series_gb3,GB3 Championship,2021,event_gb3_2021_r4_spa_francorchamps,GB3 2021 Round 4 - Spa-Francorchamps,session_gb3_2021_212905_race_3_result,race,Race 3 Result,,,no,no,Official TSL timing PDF for Spa-Francorchamps Race 3 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/212905rc3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213105_gr2_pdf,pdf,GB3 2021 Snetterton Grid for Race 2 timing PDF,link_only,2021-08-07,series_gb3,GB3 Championship,2021,event_gb3_2021_r5_snetterton,GB3 2021 Round 5 - Snetterton,session_gb3_2021_213105_race_2_result,race,Race 2 Result,,,no,no,Official TSL grid PDF for Snetterton Grid for Race 2.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213105gr2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213105_gr3_pdf,pdf,GB3 2021 Snetterton Grid for Race 3 timing PDF,link_only,2021-08-07,series_gb3,GB3 Championship,2021,event_gb3_2021_r5_snetterton,GB3 2021 Round 5 - Snetterton,session_gb3_2021_213105_race_3_result,race,Race 3 Result,,,no,no,Official TSL grid PDF for Snetterton Grid for Race 3.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213105gr3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213105_grd_pdf,pdf,GB3 2021 Snetterton Grid for Race 1 timing PDF,link_only,2021-08-07,series_gb3,GB3 Championship,2021,event_gb3_2021_r5_snetterton,GB3 2021 Round 5 - Snetterton,session_gb3_2021_213105_race_1_result,race,Race 1 Result,,,no,no,Official TSL grid PDF for Snetterton Grid for Race 1.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213105grdbf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213105_qu1_pdf,pdf,GB3 2021 Snetterton Qualifying timing PDF,link_only,2021-08-07,series_gb3,GB3 Championship,2021,event_gb3_2021_r5_snetterton,GB3 2021 Round 5 - Snetterton,session_gb3_2021_213105_qualifying,qualifying,Qualifying,,,no,no,Official TSL timing PDF for Snetterton Qualifying.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213105qu1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213105_qu2_pdf,pdf,GB3 2021 Snetterton Qualifying 2nd Fastest timing PDF,link_only,2021-08-07,series_gb3,GB3 Championship,2021,event_gb3_2021_r5_snetterton,GB3 2021 Round 5 - Snetterton,session_gb3_2021_213105_qualifying_2nd_fastest,qualifying,Qualifying 2nd Fastest,,,no,no,Official TSL timing PDF for Snetterton Qualifying 2nd Fastest.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213105qu2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213105_rc1_pdf,pdf,GB3 2021 Snetterton Race 1 Result timing PDF,link_only,2021-08-07,series_gb3,GB3 Championship,2021,event_gb3_2021_r5_snetterton,GB3 2021 Round 5 - Snetterton,session_gb3_2021_213105_race_1_result,race,Race 1 Result,,,no,no,Official TSL timing PDF for Snetterton Race 1 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213105rc1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213105_pdf_book,pdf,GB3 2021 Snetterton TSL PDF book,link_only,2021-08-08,series_gb3,GB3 Championship,2021,event_gb3_2021_r5_snetterton,GB3 2021 Round 5 - Snetterton,,,,,,no,no,Official TSL PDF book for GB3/BRDC British F3 at Snetterton.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213105bf3.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213105_rc2_pdf,pdf,GB3 2021 Snetterton Race 2 Result timing PDF,link_only,2021-08-08,series_gb3,GB3 Championship,2021,event_gb3_2021_r5_snetterton,GB3 2021 Round 5 - Snetterton,session_gb3_2021_213105_race_2_result,race,Race 2 Result,,,no,no,Official TSL timing PDF for Snetterton Race 2 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213105rc2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213105_rc3_pdf,pdf,GB3 2021 Snetterton Race 3 Result timing PDF,link_only,2021-08-08,series_gb3,GB3 Championship,2021,event_gb3_2021_r5_snetterton,GB3 2021 Round 5 - Snetterton,session_gb3_2021_213105_race_3_result,race,Race 3 Result,,,no,no,Official TSL timing PDF for Snetterton Race 3 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213105rc3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213605_gr2_pdf,pdf,GB3 2021 Oulton Park Grid for Race 2 timing PDF,link_only,2021-09-11,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_2_result,race,Race 2 Result,,,no,no,Official TSL grid PDF for Oulton Park Grid for Race 2.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213605gr2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213605_gr3_pdf,pdf,GB3 2021 Oulton Park Grid for Race 3 timing PDF,link_only,2021-09-11,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_3_result,race,Race 3 Result,,,no,no,Official TSL grid PDF for Oulton Park Grid for Race 3.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213605gr3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213605_grd_pdf,pdf,GB3 2021 Oulton Park Grid for Race 1 timing PDF,link_only,2021-09-11,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_1_result,race,Race 1 Result,,,no,no,Official TSL grid PDF for Oulton Park Grid for Race 1.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213605grdbf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213605_qu1_pdf,pdf,GB3 2021 Oulton Park Qualifying timing PDF,link_only,2021-09-11,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_qualifying,qualifying,Qualifying,,,no,no,Official TSL timing PDF for Oulton Park Qualifying.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213605qu1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213605_qu2_pdf,pdf,GB3 2021 Oulton Park Qualifying 2nd Fastest timing PDF,link_only,2021-09-11,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_qualifying_2nd_fastest,qualifying,Qualifying 2nd Fastest,,,no,no,Official TSL timing PDF for Oulton Park Qualifying 2nd Fastest.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213605qu2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213605_rc1_pdf,pdf,GB3 2021 Oulton Park Race 1 Result timing PDF,link_only,2021-09-11,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_1_result,race,Race 1 Result,,,no,no,Official TSL timing PDF for Oulton Park Race 1 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213605rc1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213605_pdf_book,pdf,GB3 2021 Oulton Park TSL PDF book,link_only,2021-09-12,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,,,,,,no,no,Official TSL PDF book for GB3/BRDC British F3 at Oulton Park.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213605bf3.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213605_rc2_pdf,pdf,GB3 2021 Oulton Park Race 2 Result timing PDF,link_only,2021-09-12,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_2_result,race,Race 2 Result,,,no,no,Official TSL timing PDF for Oulton Park Race 2 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213605rc2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_213605_rc3_pdf,pdf,GB3 2021 Oulton Park Race 3 Result timing PDF,link_only,2021-09-12,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_3_result,race,Race 3 Result,,,no,no,Official TSL timing PDF for Oulton Park Race 3 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/213605rc3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_214105_gr2_pdf,pdf,GB3 2021 Donington Park Grid for Race 2 timing PDF,link_only,2021-10-16,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_2_result,race,Race 2 Result,,,no,no,Official TSL grid PDF for Donington Park Grid for Race 2.,https://www.tsl-timing.com/file/?f=BF3GT/2021/214105gr2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_214105_gr3_pdf,pdf,GB3 2021 Donington Park Grid for Race 3 timing PDF,link_only,2021-10-16,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_3_result,race,Race 3 Result,,,no,no,Official TSL grid PDF for Donington Park Grid for Race 3.,https://www.tsl-timing.com/file/?f=BF3GT/2021/214105gr3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_214105_grd_pdf,pdf,GB3 2021 Donington Park Grid for Race 1 timing PDF,link_only,2021-10-16,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_1_result,race,Race 1 Result,,,no,no,Official TSL grid PDF for Donington Park Grid for Race 1.,https://www.tsl-timing.com/file/?f=BF3GT/2021/214105grdbf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_214105_qu1_pdf,pdf,GB3 2021 Donington Park Qualifying timing PDF,link_only,2021-10-16,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_qualifying,qualifying,Qualifying,,,no,no,Official TSL timing PDF for Donington Park Qualifying.,https://www.tsl-timing.com/file/?f=BF3GT/2021/214105qu1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_214105_qu2_pdf,pdf,GB3 2021 Donington Park Qualifying 2nd Fastest timing PDF,link_only,2021-10-16,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_qualifying_2nd_fastest,qualifying,Qualifying 2nd Fastest,,,no,no,Official TSL timing PDF for Donington Park Qualifying 2nd Fastest.,https://www.tsl-timing.com/file/?f=BF3GT/2021/214105qu2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_214105_rc1_pdf,pdf,GB3 2021 Donington Park Race 1 Result timing PDF,link_only,2021-10-16,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_1_result,race,Race 1 Result,,,no,no,Official TSL timing PDF for Donington Park Race 1 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/214105rc1bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_214105_pdf_book,pdf,GB3 2021 Donington Park TSL PDF book,link_only,2021-10-17,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,,,,,,no,no,Official TSL PDF book for GB3/BRDC British F3 at Donington Park.,https://www.tsl-timing.com/file/?f=BF3GT/2021/214105bf3.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_214105_rc2_pdf,pdf,GB3 2021 Donington Park Race 2 Result timing PDF,link_only,2021-10-17,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_2_result,race,Race 2 Result,,,no,no,Official TSL timing PDF for Donington Park Race 2 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/214105rc2bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_gb3_2021_214105_rc3_pdf,pdf,GB3 2021 Donington Park Race 3 Result timing PDF,link_only,2021-10-17,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_3_result,race,Race 3 Result,,,no,no,Official TSL timing PDF for Donington Park Race 3 Result.,https://www.tsl-timing.com/file/?f=BF3GT/2021/214105rc3bf3.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
