seriesId,seriesName,seasonYear,eventName,sessionId,raceLabel,trackName,trackType,teamName,startPosition,finishPosition,positionGain,finishPercentile,points,status,sourceState
series_indy_nxt,INDY NXT,2024,Indianapolis Grand Prix Race 1,session_indy_nxt_2024_6315,2024 Indianapolis Grand Prix Race 1,Indianapolis Motor Speedway Road Course,road,Andretti Global,11.0,14.0,-3.0,0.381,16,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,Grand Prix at Road America,session_indy_nxt_2024_6316,2024 Grand Prix at Road America,Road America,road,Andretti Global,7.0,8.0,-1.0,0.6667,24,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,Grand Prix of Monterey Race 1,session_indy_nxt_2024_6317,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,Andretti Global,9.0,16.0,-7.0,0.25,14,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,Grand Prix at Mid-Ohio,session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,Andretti Global,14.0,18.0,-4.0,0.1053,12,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,INDY NXT by Firestone at Iowa Speedway,session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,Andretti Global,9.0,8.0,1.0,0.6111,24,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,OUTFRONT Showdown,session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,Andretti Global,13.0,6.0,7.0,0.7222,28,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,Grand Prix of Portland,session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Portland International Raceway,road,Andretti Global,6.0,3.0,3.0,0.8824,35,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,INDY NXT By Firestone at The Milwaukee Mile,session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,Andretti Global,7.0,4.0,3.0,0.8333,32,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,Music City Grand Prix,session_indy_nxt_2024_6323,2024 Music City Grand Prix,Nashville Superspeedway,oval,Andretti Global,10.0,7.0,3.0,0.6667,26,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,Grand Prix of St. Petersburg,session_indy_nxt_2024_6324,2024 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,Andretti Global,8.0,19.0,-11.0,0.1429,11,contact,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,Indianapolis Grand Prix Race 2,session_indy_nxt_2024_6325,2024 Indianapolis Grand Prix Race 2,Indianapolis Motor Speedway Road Course,road,Andretti Global,11.0,19.0,-8.0,0.1429,11,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,Detroit Grand Prix,session_indy_nxt_2024_6326,2024 Detroit Grand Prix,Detroit Downtown Street Circuit,street,Andretti Global,11.0,20.0,-9.0,0.0952,10,contact,official_or_source_backed_result
series_indy_nxt,INDY NXT,2024,Grand Prix of Monterey Race 2,session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,Andretti Global,5.0,3.0,2.0,0.9,35,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Grand Prix of Monterey Race 1,session_indy_nxt_2025_6442,2025 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,Chip Ganassi Racing,14.0,10.0,4.0,0.5263,20,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Indianapolis Grand Prix Race 2,session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2,Indianapolis Motor Speedway Road Course,road,Chip Ganassi Racing,18.0,15.0,3.0,0.3333,15,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Indianapolis Grand Prix Race 1,session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1,Indianapolis Motor Speedway Road Course,road,Chip Ganassi Racing,18.0,15.0,3.0,0.3333,15,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Grand Prix of Alabama,session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Barber Motorsports Park,road,Chip Ganassi Racing,6.0,15.0,-9.0,0.3,15,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Grand Prix of St. Petersburg,session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,HMD Motorsports,20.0,13.0,7.0,0.4286,17,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Music City Grand Prix,session_indy_nxt_2025_6447,2025 Music City Grand Prix,Nashville Superspeedway,oval,Chip Ganassi Racing,8.0,6.0,2.0,0.7222,28,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,INDY NXT by Firestone at the Milwaukee Mile,session_indy_nxt_2025_6448,2025 INDY NXT by Firestone at the Milwaukee Mile,The Milwaukee Mile,oval,Chip Ganassi Racing,6.0,5.0,1.0,0.7778,30,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Grand Prix of Portland,session_indy_nxt_2025_6449,2025 Grand Prix of Portland,Portland International Raceway,road,Chip Ganassi Racing,5.0,19.0,-14.0,0.0526,11,contact,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,2025 Grand Prix of Monterey Race 2,WeatherTech Raceway Laguna Seca,road,Chip Ganassi Racing,12.0,19.0,-7.0,0.0526,11,contact,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,INDY NXT by Firestone at Iowa Speedway,session_indy_nxt_2025_6451,2025 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,Chip Ganassi Racing,11.0,9.0,2.0,0.5789,22,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Grand Prix at Mid-Ohio,session_indy_nxt_2025_6452,2025 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,Chip Ganassi Racing,7.0,12.0,-5.0,0.4211,18,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Grand Prix at Road America,session_indy_nxt_2025_6453,2025 Grand Prix at Road America,Road America,road,Chip Ganassi Racing,10.0,9.0,1.0,0.5789,22,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,INDY NXT by Firestone at World Wide Technology Raceway,session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,World Wide Technology Raceway,oval,Chip Ganassi Racing,16.0,14.0,2.0,0.3158,16,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2025,Detroit Grand Prix,session_indy_nxt_2025_6455,2025 Detroit Grand Prix,Detroit Downtown Street Circuit,street,Chip Ganassi Racing,15.0,10.0,5.0,0.55,20,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2026,Detroit Grand Prix,session_indy_nxt_2026_6749,2026 Detroit Grand Prix,Detroit Downtown Street Circuit,street,Chip Ganassi Racing,14.0,8.0,6.0,0.7083,24,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2026,Grand Prix of Alabama Race 1,session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1,Barber Motorsports Park,road,Chip Ganassi Racing,5.0,8.0,-3.0,0.7083,24,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2026,Grand Prix of St. Petersburg,session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,Chip Ganassi Racing,19.0,18.0,1.0,0.2917,12,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2026,Grand Prix of Alabama Race 2,session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,Chip Ganassi Racing,11.0,7.0,4.0,0.75,26,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2026,Grand Prix of Arlington,session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Grand Prix of Arlington Street Circuit,street,Chip Ganassi Racing,23.0,18.0,5.0,0.2917,12,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2026,Indianapolis Grand Prix Race 1,session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1,Indianapolis Motor Speedway Road Course,road,Chip Ganassi Racing,13.0,22.0,-9.0,0.125,8,running,official_or_source_backed_result
series_indy_nxt,INDY NXT,2026,INDY NXT by Firestone at World Wide Technology Raceway,session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,World Wide Technology Raceway,oval,Chip Ganassi Racing,12.0,23.0,-11.0,0.0833,7,mechanical,official_or_source_backed_result
series_indy_nxt,INDY NXT,2026,Indianapolis Grand Prix Race 2,session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2,Indianapolis Motor Speedway Road Course,road,Chip Ganassi Racing,14.0,12.0,2.0,0.5417,18,running,official_or_source_backed_result
