sessionId,raceLabel,sectionName,sectionLengthMi,bryceRank,fieldRows,rankPercentile,time,speedMph,lapNumber,confidence,provenanceRefs
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,Turns 13/14,0.199431,12.0,24,0.5217391304347826,00:08.9836,79.918,34,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,FS-PI,0.164773,10.0,24,0.6086956521739131,00:04.3988,134.851,32,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,I3 to I4,0.294506,20.0,24,0.17391304347826086,00:13.8186,76.724,35,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,I4 to I5,0.314393,7.0,24,0.7391304347826086,00:11.0278,102.633,35,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,I5 to I6,0.305302,21.0,24,0.13043478260869568,00:10.8628,101.179,35,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,I3T to I3,0.022727,10.0,25,0.625,00:00.5656,144.656,32,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,I5T to I5,0.022727,12.0,24,0.5217391304347826,00:00.5682,143.994,31,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,SFP to PO,0.130587,6.0,9,0.375,00:14.9381,31.471,0,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,PO to SF,1.60246,8.0,24,0.6956521739130435,01:26.3213,66.83,0,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,PO to I2,0.079924,3.0,24,0.9130434782608696,00:05.2072,55.255,0,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,PO to Alt S/F,1.23826,7.0,24,0.7391304347826086,01:08.1809,65.381,0,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,SF to I4,0.816126,16.0,24,0.34782608695652173,00:30.7841,95.441,35,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,I4 to I6,0.619695,19.0,24,0.21739130434782605,00:21.8906,101.911,35,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6751,2026 Grand Prix of St. Petersburg,I6 to SF,0.364204,7.0,24,0.7391304347826086,00:13.3946,97.885,34,official,source_indy_nxt_2026_6751_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Lap,2.3,10.0,24,0.6086956521739131,01:12.8378,113.677,25,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,FS-PO,0.08447,5.0,24,0.8260869565217391,00:02.0370,149.284,24,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turns 1-3,0.288257,1.0,24,1.0,00:10.2787,100.959,12,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turn 4,0.266666,5.0,24,0.8260869565217391,00:07.1797,133.71,21,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turns 5-6,0.111174,6.0,24,0.782608695652174,00:05.7764,69.286,25,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turn 7,0.288257,10.0,24,0.6086956521739131,00:07.9932,129.826,26,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turns 8-9,0.180491,12.0,24,0.5217391304347826,00:07.5774,85.751,14,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turn 10,0.151515,7.0,24,0.7391304347826086,00:04.2171,129.343,25,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turn 11,0.250567,18.0,24,0.26086956521739135,00:06.0176,149.9,26,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turns 12-13,0.198862,18.0,25,0.29166666666666663,00:05.9107,121.12,16,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turns 14-16,0.167235,2.0,24,0.9565217391304348,00:05.5241,108.985,13,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turn 17,0.295832,17.0,24,0.30434782608695654,00:09.7262,109.498,28,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,I2 to I3,0.37784,4.0,24,0.8695652173913043,00:13.0091,104.559,21,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,I4 to I5,0.332006,7.0,24,0.7391304347826086,00:11.8130,101.178,20,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,SF to SFT,0.025379,11.0,25,0.5833333333333333,00:00.6253,146.113,24,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,I6T to I6,0.022917,20.0,24,0.17391304347826086,00:00.5245,157.295,12,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,I7T to I7,0.018939,14.0,24,0.4347826086956522,00:00.5511,123.717,25,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,SFP to PO,0.08447,13.0,18,0.2941176470588235,00:10.1123,30.071,0,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,PO to POC,0.098674,11.0,24,0.5652173913043479,00:08.4609,41.984,0,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,PO to SF,2.19147,14.0,24,0.4347826086956522,01:44.0101,75.851,0,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,PO to I2,0.28087,8.0,24,0.6956521739130435,00:17.8767,56.561,0,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,PO to I7,1.7284,6.0,24,0.782608695652174,01:20.2043,77.58,0,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,SF to Turn 7,1.03882,1.0,24,1.0,00:33.4379,111.842,26,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turn 7 to Turn 11,0.582573,11.0,24,0.5652173913043479,00:17.8604,117.425,20,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,Turn 11 to SF,0.661929,18.0,24,0.26086956521739135,00:21.3061,111.843,13,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,I7 to I3,1.21363,2.0,24,0.9565217391304348,00:40.8575,106.934,14,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,I3 to I5A,0.468749,8.0,24,0.6956521739130435,00:15.6331,107.944,23,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6752,2026 Grand Prix of Alabama Race 2 R2,I5A to I7,0.600944,17.0,24,0.30434782608695654,00:16.1867,133.653,25,official,source_indy_nxt_2026_6752_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Lap,2.73,23.0,23,0.0,01:42.6011,95.788,15,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,FS-PO,0.08428,21.0,24,0.13043478260869568,00:02.6447,114.723,9,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 1,0.064773,11.0,24,0.5652173913043479,00:03.5259,66.134,9,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 2,0.054924,16.0,24,0.34782608695652173,00:03.7057,53.357,14,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 3,0.157955,21.0,24,0.13043478260869568,00:06.7136,84.699,9,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turns 3/4,0.124621,19.0,24,0.21739130434782605,00:03.7868,118.474,13,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 4,0.073864,21.0,24,0.13043478260869568,00:05.1744,51.39,14,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 5,0.077841,23.0,24,0.04347826086956519,00:04.5617,61.431,14,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 6,0.134848,23.0,24,0.04347826086956519,00:05.6758,85.53,14,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 7,0.037311,23.0,24,0.04347826086956519,00:02.2917,58.611,14,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 8,0.097538,18.0,24,0.26086956521739135,00:05.4438,64.502,9,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turns 8/9,0.064015,22.0,24,0.08695652173913049,00:02.3262,99.069,13,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 9,0.087121,23.0,24,0.04347826086956519,00:04.0523,77.397,14,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,BS 1,0.179545,17.0,24,0.30434782608695654,00:05.0199,128.76,8,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,BS 2,0.141098,8.0,24,0.6956521739130435,00:03.2113,158.177,12,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,BS 3,0.202651,4.0,24,0.8695652173913043,00:04.2666,170.989,12,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,BS 4,0.197916,23.0,24,0.04347826086956519,00:04.2039,169.485,6,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,BS 5,0.12822,21.0,24,0.13043478260869568,00:03.2315,142.841,13,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 10,0.134848,22.0,24,0.08695652173913049,00:06.2193,78.056,9,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 11,0.112689,15.0,24,0.3913043478260869,00:03.2150,126.184,9,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turns 11/12,0.112879,23.0,24,0.04347826086956519,00:03.4584,117.501,9,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 12,0.091667,23.0,24,0.04347826086956519,00:04.6712,70.646,9,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 13,0.119318,19.0,24,0.21739130434782605,00:03.6048,119.159,12,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turns 13/14,0.132576,21.0,24,0.13043478260869568,00:03.9935,119.513,12,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,Turn 14,0.050947,15.0,24,0.3913043478260869,00:03.6648,50.046,8,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,FS PI,0.066667,23.0,24,0.04347826086956519,00:02.7456,87.413,7,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,SFT to SF,0.022727,22.0,24,0.08695652173913049,00:00.7963,102.747,7,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,I9ET to I9E,0.023674,18.0,24,0.26086956521739135,00:00.5007,170.214,6,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,I13AT to I13A,0.011364,13.0,24,0.4782608695652174,00:00.3000,136.368,12,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,SFP to PO,0.079545,6.0,13,0.5833333333333333,00:08.7444,32.748,0,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,PO to POC,0.059091,13.0,24,0.4782608695652174,00:06.7072,31.716,0,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,PO to SF,2.62935,4.0,24,0.8695652173913043,02:36.6574,60.423,0,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,PO to I3,0.103219,10.0,24,0.6086956521739131,00:10.5056,35.371,0,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,PO to I13A,2.37916,6.0,22,0.7619047619047619,02:21.0278,60.733,0,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,SF to I8,0.810417,23.0,24,0.04347826086956519,00:38.2001,76.374,14,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,I8 to I10,1.0981,23.0,24,0.04347826086956519,00:32.2546,122.561,14,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,I10 to SF,0.821589,22.0,24,0.08695652173913049,00:31.9426,92.595,8,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,I13A to I8A,1.15814,23.0,24,0.04347826086956519,00:54.3758,76.676,14,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,I8A to I11,1.13541,23.0,24,0.04347826086956519,00:32.9955,123.88,13,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6753,2026 Grand Prix of Arlington,I11 to I13A,0.436552,23.0,24,0.04347826086956519,00:15.0188,104.641,9,official,source_indy_nxt_2026_6753_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,Lap,4.014,15.0,24,0.3913043478260869,01:55.4879,125.125,5,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,SF to I1B,0.235417,13.0,24,0.4782608695652174,00:04.8671,174.129,7,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I1B to I1,0.041098,7.0,24,0.7391304347826086,00:00.8278,178.73,7,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I1 to I2,0.221212,4.0,24,0.8695652173913043,00:06.3833,124.757,4,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I2 to I3,0.158902,17.0,24,0.30434782608695654,00:04.2395,134.933,13,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I3 to I3A,0.257765,20.0,24,0.17391304347826086,00:08.6973,106.694,4,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I3A to I4,0.191288,10.0,24,0.6086956521739131,00:04.3186,159.458,7,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I4 to I4A,0.173485,18.0,24,0.26086956521739135,00:03.6248,172.298,17,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I4A to I5,0.139583,7.0,24,0.7391304347826086,00:03.8232,131.434,10,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I5 to I6,0.139394,21.0,24,0.13043478260869568,00:06.4411,77.909,11,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I6 to I7,0.190152,16.0,24,0.34782608695652173,00:07.5011,91.26,3,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I7 to I8,0.254167,13.0,24,0.4782608695652174,00:07.2460,126.277,9,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I8 to I9,0.14072,23.0,24,0.04347826086956519,00:05.8701,86.3,4,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I9 to I10,0.222727,12.0,24,0.5217391304347826,00:06.4125,125.04,4,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I10 to I11,0.285227,17.0,24,0.30434782608695654,00:06.8864,149.108,8,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I11 to I11B,0.256629,15.0,24,0.3913043478260869,00:05.5067,167.771,13,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I11B to I12,0.182765,17.0,24,0.30434782608695654,00:03.7747,174.306,13,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I12 to I13,0.281439,10.0,24,0.6086956521739131,00:09.7735,103.666,3,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I13 to I13A,0.108523,16.0,24,0.34782608695652173,00:02.9564,132.148,9,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I13A to I14,0.064205,19.0,24,0.21739130434782605,00:01.8720,123.471,13,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I14 to I15C,0.201515,8.0,24,0.6956521739130435,00:06.9365,104.585,3,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I15C to I15,0.08125,16.0,24,0.34782608695652173,00:02.0340,143.805,16,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I15 to SF,0.186364,16.0,24,0.34782608695652173,00:04.2318,158.54,6,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,SF to I1,0.276515,12.0,24,0.5217391304347826,00:05.6949,174.797,7,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I3 to I4,0.449053,21.0,24,0.13043478260869568,00:13.1464,122.968,7,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I4 to I5,0.313068,8.0,24,0.6956521739130435,00:07.5217,149.839,10,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I11 to I12,0.439394,15.0,24,0.3913043478260869,00:09.2814,170.429,13,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I13 to I14,0.172727,17.0,24,0.30434782608695654,00:04.8324,128.677,9,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I14 to I15,0.282765,12.0,24,0.5217391304347826,00:09.0289,112.744,3,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,SF to SFT,0.022727,15.0,24,0.3913043478260869,00:00.4905,166.804,7,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I4AT to I4A,0.022727,14.0,24,0.4347826086956522,00:00.4658,175.649,12,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I12T to I12,0.022727,12.0,24,0.5217391304347826,00:00.4764,171.741,9,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,PO to SF,3.77992,13.0,24,0.4782608695652174,02:38.6897,85.75,0,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,PO to I1,0.042614,4.0,24,0.8695652173913043,00:02.9108,52.704,0,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,PO to Alt S/F,3.24659,13.0,24,0.4782608695652174,02:16.1224,85.862,0,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,SF to I4A,1.27917,17.0,24,0.30434782608695654,00:33.5238,137.365,4,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I4A to I11,1.37197,14.0,24,0.4347826086956522,00:44.3927,111.259,4,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I11 to SF,1.36269,10.0,24,0.6086956521739131,00:37.3223,131.441,13,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I13A to I4,1.63902,14.0,24,0.4347826086956522,00:45.0732,130.909,4,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I4 to I9,1.0375,13.0,24,0.4782608695652174,00:34.7236,107.564,9,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6754,2026 Grand Prix at Road America Race 2 R2,I9 to I13A,1.33731,16.0,24,0.34782608695652173,00:35.5284,135.506,13,official,source_indy_nxt_2026_6754_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Lap,2.439,18.0,24,0.26086956521739135,01:17.3375,113.534,4,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,FS - PO,0.200379,13.0,24,0.4782608695652174,00:04.2414,170.077,1,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,FS - PO 2,0.053788,1.0,24,1.0,00:01.0887,177.861,1,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Turn 1/2,0.25284,20.0,24,0.17391304347826086,00:09.4703,96.114,7,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Turn 3,0.108523,21.0,24,0.13043478260869568,00:03.5889,108.859,4,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Turn 4/5/6,0.232196,7.0,24,0.7391304347826086,00:07.9214,105.525,5,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Backstretch,0.341287,17.0,24,0.30434782608695654,00:08.0486,152.652,6,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Turn 7,0.16572,20.0,24,0.17391304347826086,00:06.2545,95.386,4,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Turn 8/9,0.129167,21.0,24,0.13043478260869568,00:05.1042,91.102,4,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Turn 10,0.205114,9.0,24,0.6521739130434783,00:07.1477,103.307,2,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Turn 11,0.195264,14.0,24,0.4347826086956522,00:04.7267,148.719,0,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Turn 12/13,0.152462,8.0,25,0.7083333333333333,00:07.4127,74.044,4,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Turn 14,0.237878,18.0,24,0.26086956521739135,00:07.2520,118.086,6,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,FS - PI,0.164394,12.0,24,0.5217391304347826,00:04.4764,132.209,0,official,source_indy_nxt_2026_6756_top_section_times_pdf
